pc01_state_id,pc01_district_id,pc01_vd_area,pc01_vd_t_hh,pc01_vd_t_p,pc01_vd_t_m,pc01_vd_t_f,pc01_vd_sc_p,pc01_vd_sc_m,pc01_vd_sc_f,pc01_vd_st_p,pc01_vd_st_m,pc01_vd_st_f,pc01_vd_edu_fac,pc01_vd_p_sch,pc01_vd_m_sch,pc01_vd_s_sch,pc01_vd_s_s_sch,pc01_vd_college,pc01_vd_ind_sch,pc01_vd_tr_sch,pc01_vd_adlt_lt_ct,pc01_vd_oth_sch,pc01_vd_medi_fac,pc01_vd_hosp,pc01_vd_all_hosp,pc01_vd_ayu_hosp,pc01_vd_un_hosp,pc01_vd_hom_hosp,pc01_vd_disp_cntr,pc01_vd_all_disp,pc01_vd_ayu_disp,pc01_vd_un_disp,pc01_vd_hom_disp,pc01_vd_mcw_cntr,pc01_vd_m_home,pc01_vd_cwc,pc01_vd_h_cntr,pc01_vd_ph_cntr,pc01_vd_phs_cnt,pc01_vd_fwc_cntr,pc01_vd_tb_cln,pc01_vd_n_home,pc01_vd_rmp,pc01_vd_smp,pc01_vd_chw,pc01_vd_oth_cntr,pc01_vd_tap,pc01_vd_well,pc01_vd_tank,pc01_vd_tubewell,pc01_vd_handpump,pc01_vd_river,pc01_vd_canal,pc01_vd_lake,pc01_vd_spring,pc01_vd_other,pc01_vd_p_t_fac,pc01_vd_post_off,pc01_vd_tele_off,pc01_vd_post_tele,pc01_vd_phone,pc01_vd_comm_fac,pc01_vd_bs_fac,pc01_vd_rs_fac,pc01_vd_nw_fac,pc01_vd_bank_fac,pc01_vd_comm_bank,pc01_vd_coop_bank,pc01_vd_crsoc_fac,pc01_vd_ac_soc,pc01_vd_nac_soc,pc01_vd_other_soc,pc01_vd_rc_fac,pc01_vd_c_v_hall,pc01_vd_sp_cl_fac,pc01_vd_st_au_fac,pc01_vd_app_pr,pc01_vd_app_mr,pc01_vd_app_fp,pc01_vd_app_navriv,pc01_vd_app_navcan,pc01_vd_app_nw,pc01_vd_dist_town,pc01_vd_power_supl,pc01_vd_power_dom,pc01_vd_power_agr,pc01_vd_power_oth,pc01_vd_power_all,pc01_vd_pap_mag,pc01_vd_tot_inc,pc01_vd_tot_exp,pc01_vd_land_fores,pc01_vd_canal_govt,pc01_vd_canal_pvt,pc01_vd_well_wo_el,pc01_vd_tw_wo_el,pc01_vd_tw_w_el,pc01_vd_tank_irr,pc01_vd_river_irr,pc01_vd_lake_irr,pc01_vd_w_fall,pc01_vd_oth_irr,pc01_vd_tot_irr,pc01_vd_un_irr,pc01_vd_cult_waste,pc01_vd_area_na_cu
09,03,479959.50391575554,371745,2370268,1251936,1118332,598833,318452,280381,2404,1271,1133,1.0,1862,401,71,25,13,3,7,163,125,1.0,118,86,21,3,8,131936,127,48,13,6,170,11,45,16,22,40,19,0,3,789,93,153,14,596,380,245,356,2199,223,236,200,198,200,1.0,270,7,6,6038,1.0,1.0,1.0,1.0,1.0,85,23,1.0,92.0,18,7,1.0,6,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,2,116714032.204,116374342.804,590182.644,41577.3557451952,5557.065006367,19711.2610053025,76221.8620285435,79747.3359860126,5977.0490029196,1479.3910105143,679.9330012791,635.814002117,3796.4820229764,266334.1894354088,36824.1660352097,14216.0079681448,31342.989484715203
09,04,316509.0582010726,396512,2647292,1415425,1231867,494108,265537,228571,0,0,0,1.0,1564,300,73,46,8,8,8,175,114,1.0,89,59,17,4,9,67518,66,15,1,8,131,31,67,32,26,62,31,2,7,305,72,374,9,1851,1904,1837,1743,1583,1830,1821,1774,1755,1356,1.0,213,21,20,2174,1.0,1.0,1.0,1.0,1.0,102,43,1.0,102.0,17,13,1.0,21,4.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,2,65094099.85,58982851.629999995,18517.6330248467,28225.8940289009,2912.639991548,9408.473008674,92537.72297334741,38282.815973615405,5294.8019870269,849.1759984176999,1332.4199918991999,432.6440045885,10480.5190395109,204800.8942891152,11377.524989794,5529.6360350277,19536.193952734702
09,05,232343.8601608,216348,1443286,771204,672082,232559,124418,108141,169,86,83,1.0,1109,178,30,14,4,6,3,72,38,1.0,25,15,5,2,3,19813,19,8,1,3,80,25,44,23,52,69,26,1,3,261,57,340,6,522,208,87,138,1095,92,62,21,19,19,1.0,115,2,2,1747,1.0,1.0,1.0,1.0,1.0,51,19,1.0,60.0,5,4,1.0,7,,,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,2,52789057.28,48154797.59,6118.442008784199,58103.28393148939,2417.0529994815997,5568.276981314,115941.93605072709,20622.134977916998,1144.3959977425,523.9570003364,1083.4259997632,817.3999937153,4630.8000215229995,306575.92899999995,23778.0799659976,9818.2480081339,21163.655032267998
09,06,208172.897003507,174448,1130881,601379,529502,224020,118931,105089,1,1,0,1.0,792,139,32,19,5,0,0,13,43,1.0,23,15,5,2,1,24602,24,6,0,2,81,10,18,10,13,13,22,0,2,216,63,150,2,390,131,114,215,959,70,63,54,50,50,1.0,79,6,4,550,1.0,1.0,1.0,1.0,1.0,34,13,1.0,37.0,6,6,1.0,3,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,2,35906973.69,27994085.55,8157.725884132599,12144.356023365,86.60500336,6871.1349980436,70393.04004386009,41022.2430823619,1632.6939972789,181.4859999705,545.4539911640001,0.0160000008,3712.5539961375,146112.5311072357,10758.492008353602,6142.5509680249,10684.4030250716
09,07,238439.0398342,229845,1545378,826908,718470,326052,175591,150461,13,6,7,1.0,887,274,55,44,6,1,2,107,55,1.0,34,27,4,2,1,22500,22,5,0,0,189,6,41,13,34,66,26,1,1,359,10,192,10,132,58,69,183,631,34,74,23,22,24,1.0,192,8,7,2747,1.0,1.0,1.0,1.0,1.0,69,11,1.0,76.0,6,12,1.0,8,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,2,92702360.15,83212029.5,7180.7329927478,39773.762890729005,5708.082001236,6544.350006086999,37975.192081525696,48272.4629925201,1175.5500019536998,199.77300077459998,9.710000038,589.2600098,1039.5799885000001,183230.31910021597,7713.4470342655995,8819.885987957401,23772.4490169343
09,08,116450.180081952,135155,934559,507166,427393,108556,59064,49492,48,27,21,1.0,487,129,54,41,6,2,3,43,13,1.0,27,19,3,0,5,9635,9,6,3,5,43,9,13,9,17,26,8,1,0,161,37,73,2,226,54,60,143,291,35,38,15,14,14,1.0,123,8,8,1749,1.0,1.0,1.0,1.0,1.0,33,7,1.0,31.0,4,3,0.0,0,,,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,2,23685834.47,22501665.91,3428.9100092107,24327.053973221402,1605.23001484,3429.7430022762,20047.2560082308,42820.053878230305,2037.780008351,105.3919996875,284.860000253,10.800000190999999,1795.9469914941,94783.87592539389,5618.7595805378005,4173.8643879943,16425.6736288175
09,09,176992.56984289002,224275,1474171,793186,680985,284949,153872,131077,14,8,6,1.0,714,238,39,29,13,3,4,95,33,1.0,41,18,12,2,9,16023,15,10,2,3,105,19,37,16,30,117,25,3,15,355,44,496,7,205,114,124,300,530,49,88,25,21,22,1.0,132,5,5,1772,1.0,1.0,1.0,1.0,1.0,45,17,1.0,54.0,2,2,1.0,11,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,2,30718757.0,26256764.0,18749.429998093703,35185.7779642569,5056.849020406,2501.0699876675,28912.379042754,55815.4949627463,1297.6740050392,667.5900002760001,120.5,38.0,1216.9700175819999,126346.1350841171,11327.049024885,6228.1380341348995,17667.800014939297
09,10,122167.7129764237,113645,752615,406131,346484,147422,79115,68307,298,159,139,1.0,460,115,40,30,6,4,1,24,12,1.0,29,14,11,1,3,11317,11,3,1,7,58,31,30,28,14,47,26,1,9,243,7,399,3,300,124,98,168,392,20,70,9,8,8,1.0,81,6,6,2037,1.0,1.0,1.0,1.0,1.0,18,9,1.0,26.0,2,3,1.0,4,,,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,2,28144950.96,27499598.240000002,4714.131104851001,22921.324992884,630.52199842,1974.531003842,37370.1360269381,23637.242079293,974.4390023210001,134.436000044,4.0,0.0,469.95299581399996,89783.079347683,3041.8957879022,7480.6676959999,14862.9016939004
09,11,283378.9298707774,354342,2238664,1192952,1045712,506677,271025,235652,52,26,26,1.0,1348,284,93,69,20,7,6,73,27,1.0,67,34,23,4,6,29514,28,15,1,4,144,71,89,30,34,66,73,0,4,470,38,515,13,646,188,211,558,1107,66,153,20,16,25,1.0,283,13,12,806,1.0,1.0,1.0,1.0,1.0,72,22,1.0,106.0,17,8,1.0,8,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,2,35315106.14,32791081.659999996,16225.111990172998,62123.5988382317,6352.2519973119,10036.8089941778,40278.1070343576,79607.46189529629,3838.0399787751003,472.1069998779999,719.65999985,379.8789978,4378.4504753346,306564.2854485747,10768.3878865801,10139.248178412698,26916.827656964204
09,12,361914.56033460994,334714,2127592,1146456,981136,493031,265447,227584,89,48,41,1.0,1312,401,97,49,5,1,0,16,21,1.0,45,29,12,1,3,28903,27,19,0,3,114,27,43,29,20,64,32,0,10,468,16,506,4,503,393,177,524,1170,115,168,12,14,11,1.0,307,8,6,1076,1.0,1.0,1.0,1.0,1.0,60,9,1.0,72.0,1,2,1.0,1,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,2,79685302.39,72140772.34,7633.648986756,52807.7029430387,9573.717997691001,12414.6840048488,89708.580366604,93189.3960364577,5326.4480104741,361.7920003524,87.30000019399999,147.069994909,3543.7900002881997,283128.351625344,17501.412024207704,23560.4876486125,36022.7427015937
09,13,144510.900096979,168686,1071551,578159,493392,282290,152169,130121,47,27,20,1.0,649,173,45,28,10,3,1,42,10,1.0,28,14,8,3,3,18402,18,4,0,2,50,6,17,15,13,31,15,0,0,65,1,79,3,405,319,74,276,636,45,68,14,8,10,1.0,119,6,6,898,1.0,1.0,1.0,1.0,1.0,32,8,1.0,46.0,3,1,1.0,3,,,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,2,32210854.86,28655937.083,3478.5049808581,36331.9710077031,4131.0609876301005,4015.6210117855,41748.2240572656,33350.9240066575,1875.4479938057998,269.40999943090003,0.0,0.0,1427.5690010252,130382.737223878,8521.252962570601,4545.520002288,10756.091374487201
09,14,281492.410030549,224287,1487493,809946,677547,327149,176977,150172,135,65,70,1.0,905,241,62,52,9,4,2,133,14,1.0,50,26,17,0,7,58440,56,24,4,0,86,23,38,16,15,33,21,1,7,255,20,251,1,454,572,239,347,719,82,255,31,31,31,1.0,186,12,10,2295,1.0,1.0,1.0,1.0,1.0,61,17,1.0,50.0,9,5,1.0,2,5.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,2,81743458.34099999,79283061.46000001,11153.650050250202,92814.45000684849,11630.360028289,5015.399971100001,51999.04097353321,20461.560009563997,586.7300001335,50.0,410.0,0.0,4193.920009560001,188112.5209332803,16701.5810113781,8057.0230116696,11838.1000078215
09,15,368210.770009197,303486,2052727,1114110,938617,440405,238265,202140,480,251,229,1.0,1261,263,53,31,10,1,1,77,7,1.0,49,32,13,0,4,34402,33,14,0,2,127,15,39,24,39,70,19,0,2,170,14,185,6,342,478,205,342,885,171,172,131,128,118,1.0,227,11,11,1882,1.0,1.0,1.0,1.0,1.0,60,19,1.0,91.0,5,7,1.0,6,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,2,54928360.480000004,52376343.56,30513.290037291696,75953.605962231,4903.119995667,7751.5699994999995,74463.7699700449,25942.9070386261,651.465002815,591.2270013212001,470.36000060000003,113.4100037,816.2500048649999,210819.5049628831,70846.8799500115,14542.586797824599,34506.3520293709
09,16,930167.19007702,218078,1430405,777113,653292,282979,153552,129427,10,10,0,1.0,895,220,57,38,16,10,5,137,16,1.0,38,22,11,0,5,21102,20,11,0,2,80,24,42,17,21,68,11,0,5,155,9,298,6,1435,1277,1527,1202,820,1558,1548,1583,1584,1585,1.0,138,8,8,373,1.0,1.0,1.0,1.0,1.0,56,30,1.0,96.0,6,2,1.0,13,5.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,2,40071524.8,32256241.8,7028.0930183689,60246.309970514,4408.639994511,4547.02499382,37483.9370381491,48036.0070102554,3618.8800038875,297.5999976979,40.29999924,0.0,2500.7299886970004,166732.859121443,18432.145992586302,13305.3270370625,16049.3590456692
09,17,392154.8392761204,356884,2306747,1252724,1054023,410819,223263,187556,25,14,11,1.0,1654,396,95,53,21,4,3,98,20,1.0,68,40,18,1,9,21223,20,12,2,3,99,17,32,13,25,53,23,0,3,157,12,548,10,661,981,191,459,1495,119,136,43,33,35,1.0,282,6,6,850,1.0,1.0,1.0,1.0,1.0,44,10,1.0,73.0,2,3,1.0,6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,2,70681185.28999999,62660720.735,16086.2909453251,70908.26590689001,7054.469967881,67192.78803244901,106069.93415643749,46733.5809720586,2395.1990012752,432.2060037882,63.8699992269,144.3289975938,6637.7160291142,326043.38737504056,31718.581779382,24585.382843202602,33313.127447195395
09,18,174471.5910107632,207519,1363625,736658,626967,270790,146800,123990,182,91,91,1.0,995,214,43,24,12,2,1,105,19,1.0,43,24,16,1,2,17143,16,11,4,3,64,11,18,18,24,39,18,0,0,69,9,166,0,414,518,178,362,795,110,155,6,4,5,1.0,147,9,9,464,1.0,1.0,1.0,1.0,1.0,36,20,1.0,46.0,5,4,1.0,3,,,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,2,124730374.0,112972316.5,1556.5740002072998,29439.188965071502,2278.2150139446,2912.910002019,16323.869010359602,9080.1629962123,378.75100158460003,187.3420007767,15.679999948,1.0,484.422006107,64202.89888738589,11242.282914148,3552.5939851922003,6408.4689915952
09,19,566105.4499358735,389373,2512290,1371980,1140310,461600,251070,210530,83,41,42,1.0,1521,289,46,26,8,6,4,182,31,1.0,65,36,16,5,8,45823,44,18,2,3,108,45,53,20,26,71,36,1,6,258,14,346,0,972,602,182,310,1751,107,33,38,28,31,1.0,276,19,18,516,1.0,1.0,1.0,1.0,1.0,72,30,1.0,131.0,15,14,1.0,6,4.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,2,69651913.62,57431856.14,13161.797008578102,28944.350953508398,986.0199979687,10072.2169323629,215926.8049012089,232137.604,3672.1239984954996,796.3570016055,159.3469992459,798.822004402,31127.651970823703,537763.241,189380.6669942551,159077.3740140588,121937.7708786903
09,20,632883.0719365304,366554,2427139,1303590,1123549,368672,198981,169691,48,34,14,1.0,1535,295,40,21,3,0,0,7,6,1.0,52,33,13,3,3,21922,21,9,2,2,184,23,32,22,20,37,14,1,0,113,18,181,0,873,349,78,116,1844,54,62,23,20,20,1.0,214,6,5,1109,1.0,1.0,1.0,1.0,1.0,60,12,1.0,112.0,30,31,1.0,5,,,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,2,492925146.451,476699117.88,3653.5029997195998,73993.4800028874,4192.5370244957,21290.670011234,108560.707429193,98287.3539935938,2281.5058990639,2654.2900084584,406.52200359540007,199.6440075952,59108.194034094,589867.0534000001,37774.1839799452,13107.5125942072,22786.2840170134
09,21,305416.150045865,208647,1350959,720322,630637,227177,121409,105768,1650,859,791,1.0,971,185,21,3,2,2,0,20,5,1.0,16,4,7,1,4,8504,8,5,0,4,76,1,5,1,8,24,23,0,0,46,0,39,3,2232,1944,2355,2322,1243,2374,2368,2390,2393,2392,1.0,133,4,3,787,1.0,1.0,1.0,1.0,1.0,40,10,1.0,59.0,3,1,1.0,6,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,2,55311609.0,50866548.0,17975.7999879791,65741.49698282301,832.5500031,3085.8999939,125705.45395625249,8551.780005188,1194.0,7.0,0.0,36.0,4548.8999984819,204626.42499933997,14041.543008316901,21021.785003585603,29579.188945665403
09,22,571873.9553059876,323628,2022329,1101426,920903,405234,221071,184163,38,18,20,1.0,1614,327,47,29,9,5,3,133,45,1.0,54,27,19,2,6,14821,14,8,2,1,128,16,47,17,31,61,29,0,2,79,16,441,14,1105,1490,463,468,2162,241,244,110,92,97,1.0,262,9,7,995,1.0,1.0,1.0,1.0,1.0,89,15,1.0,105.0,9,11,1.0,5,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,2,52009050.2,45892263.11,17649.2599838295,70714.77690802951,4540.9149611391,10088.3170122974,113090.7329495438,27704.806092983697,3442.0860035829996,759.8530058911999,331.3339930612,606.0400049855,10585.110986783198,254320.4050767313,48391.2604865262,16703.385915933002,42316.834208832
09,23,545439.6332030226,455854,2861695,1529604,1332091,787893,419627,368266,37552,19110,18442,1.0,1774,373,55,29,10,1,2,175,46,1.0,72,41,18,3,10,28630,26,26,2,10,193,46,75,26,35,80,61,1,3,137,11,488,1,941,1317,358,425,1688,186,152,61,51,49,1.0,348,15,15,2159,1.0,1.0,1.0,1.0,1.0,98,52,1.0,127.0,11,11,1.0,8,,,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,2,51675328.86,48512508.66,32215.415012937803,71189.8349871342,2458.585995921,9004.4740011607,98998.2012469894,36634.4308905401,4230.1889027587,3029.1400021503996,536.2470014095,178.55000000820002,6137.3427898664,239197.20771609692,77561.4388930185,26420.645644340002,37488.718984776206
09,24,583733.2780418,532389,3186973,1714279,1472694,1111955,597270,514685,327,173,154,1.0,2180,523,60,31,8,5,2,78,48,1.0,96,50,23,6,17,37058,36,10,5,8,215,16,48,23,49,60,41,1,4,181,11,445,0,1113,2180,308,286,2218,127,164,43,28,23,1.0,364,19,17,1449,1.0,1.0,1.0,1.0,1.0,116,40,1.0,193.0,6,18,1.0,8,3.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,2,275352883.453,266647814.953,44044.8574056805,102797.45754071481,4581.8210079625,6699.1110112042,125986.6596595642,25575.3259987109,4111.1039983719,3573.7439994995,233.85500116949999,431.6919975625,7708.0331974893,302789.9971886825,336156.6056,34981.149636821894,81388.0268291948
09,25,562014.0163648408,499597,2990993,1626218,1364775,1020828,557198,463630,95,53,42,1.0,1937,449,87,38,26,4,8,180,43,1.0,98,51,27,7,13,25228,24,12,2,8,193,16,45,21,30,59,18,0,1,116,10,290,5,1014,1741,531,477,1853,231,310,115,78,77,1.0,298,21,20,537,1.0,1.0,1.0,1.0,1.0,112,32,1.0,151.0,9,9,1.0,11,7.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,2,78539426.2,73823203.8,14823.078217473801,133221.5672612933,9181.2169980889,4956.4260078242,236667.10950000002,16587.6299999656,3158.1563023128,899.1719005696999,935.1399933619,558.3300018,16835.0118902289,452019.0529,71295.6770610018,22878.026731033002,34188.3921907545
09,26,312727.77988537925,398756,2288781,1205652,1083129,766941,400860,366081,742,403,339,1.0,1617,375,59,42,12,4,5,158,57,1.0,93,36,32,5,20,34088,32,20,8,8,181,33,78,33,32,115,51,1,2,217,16,166,7,637,1608,465,522,1669,160,323,82,29,36,1.0,253,20,19,1467,1.0,1.0,1.0,1.0,1.0,81,27,1.0,144.0,9,9,1.0,6,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,2,61389580.629999995,56428413.36,11917.1023860967,75984.5027216391,7685.0539806683,3981.847017739,55119.260876421,10127.8737643221,2585.8890037643996,1050.6980001716001,209.21000008510003,150.994000437,6671.369991317801,166673.4782036728,33271.8592586737,17000.432167235398,23944.023954116
09,27,154408.4770202526,229516,1326873,703044,623829,531968,280428,251540,453,247,206,1.0,968,188,31,17,6,5,2,14,25,1.0,80,34,23,5,18,28723,27,17,1,13,103,10,36,17,25,33,19,3,10,196,10,143,12,204,609,130,213,806,40,124,25,1,2,1.0,140,8,7,1690,1.0,1.0,1.0,1.0,1.0,62,30,1.0,80.0,7,13,1.0,8,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,2,43537055.36,39717880.15,11726.720977981302,32993.800010389605,1093.4599973939999,3256.920004816,35216.186979759994,16538.7800054514,929.5899986684001,281.9199987133,97.4700004263,53.2000006483,1575.5499970076003,91354.2507501854,26139.076004177303,8474.5537147576,17490.682007875
09,28,420913.0217214982,454640,2598337,1329090,1269247,815315,413473,401842,1680,868,812,1.0,1536,337,74,45,35,10,14,216,31,1.0,113,47,38,8,20,70037,67,29,12,17,232,34,45,29,47,51,38,1,13,185,28,320,1,930,1582,412,697,1670,140,311,53,32,30,1.0,405,25,25,1266,1.0,1.0,1.0,1.0,1.0,109,40,1.0,172.0,6,9,1.0,16,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,2,154216889.112,108230574.012,12344.4089885554,1129243.412,24229.9589976739,4004.8339826027996,66756.6362581973,67689.3529725763,2333.7150054792,714.3680044862,282.050997132,278.837997625,9072.9959767885,296609.9983663481,50991.4684279862,36568.1119832187,52737.1119307991
09,29,189878.83997318702,188518,1228864,667586,561278,211925,115589,96336,96,45,51,1.0,976,232,57,35,11,2,1,54,17,1.0,22,13,5,1,3,34825,34,8,2,5,82,4,17,4,11,34,5,0,0,85,13,53,0,79,297,44,200,893,43,38,28,28,28,1.0,119,1,1,1709,1.0,1.0,1.0,1.0,1.0,40,6,1.0,60.0,5,3,1.0,4,65.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,2,46894432.428,35578256.411,1556.7100041385002,7937.459024471,112.5,2712.8300111099998,60018.2200006061,29004.1649686563,1176.4859988209,42.644000208399994,56.0,5.0,2899.079989439,107857.9921197971,29362.6499434586,19532.923803486403,21757.241864628297
09,30,203637.68609936401,179318,1156951,621751,535200,228702,124233,104469,3,2,1,1.0,800,204,62,28,11,0,1,10,16,1.0,34,19,7,2,6,4206,4,2,0,6,84,4,18,8,17,27,11,0,2,114,20,147,1,172,357,115,249,682,70,41,14,14,15,1.0,126,5,5,896,1.0,1.0,1.0,1.0,1.0,33,11,1.0,37.0,4,4,1.0,9,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,2,24861439.64,22411973.3,5765.9429792255005,36607.349060868604,3227.782979994,2289.784991314,64775.5190060554,16471.8120161568,530.9239989363,360.044000174,111.83900070000001,10.40799999,437.090002678,126570.87224044808,32995.8650697557,16953.5480195033,19990.1019819531
09,31,245882.500000607,166389,1030789,557439,473350,265771,144511,121260,0,0,0,1.0,873,362,44,19,3,1,1,5,4,1.0,17,13,1,0,3,12500,12,5,0,0,37,0,3,2,11,6,8,0,0,88,4,34,0,23,440,6,22,683,10,8,2,2,2,1.0,145,0,0,676,1.0,1.0,1.0,1.0,1.0,34,6,1.0,45.0,0,0,1.0,1,6.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,2,40508986.95,36506115.480000004,21445.6310790445,91036.8503856179,7021.171008022,4793.777977046,24361.238142624,22400.8360405419,1787.8680022338,651.7299975767,95.0,26.739999771,334.673000006,154070.58452668902,32985.936883065,17270.563087502902,15613.6574019977
09,32,198994.38016302598,166830,1011026,546142,464884,299613,163548,136065,57,37,20,1.0,771,316,45,22,8,0,0,27,4,1.0,17,10,3,3,1,7201,7,2,0,1,62,2,10,5,14,7,8,0,1,71,8,78,0,915,792,1032,1014,795,1030,1035,1082,1084,1084,1.0,136,1,1,250,1.0,1.0,0.0,1.0,1.0,32,11,1.0,61.0,1,2,1.0,2,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,2,12257155.56,10595818.780000001,8236.763006603702,133091.09604386328,3715.7150257626,4109.7100056682,93127.3109098219,5725.711993897299,615.4279957304,350.7669993568,430.191997484,179.95000207430002,1123.798020927,262093.83759048203,28309.0939731905,18588.2329897569,17670.750997804098
09,33,257364.76210883958,242682,1455569,786624,668945,370646,201457,169189,382,186,196,1.0,1063,264,75,48,11,3,3,33,8,1.0,50,27,7,3,13,14838,14,8,3,8,125,17,43,25,18,53,25,1,6,175,12,396,0,178,906,208,258,954,99,148,14,12,12,1.0,175,9,7,529,1.0,1.0,1.0,1.0,1.0,47,10,1.0,77.0,3,0,1.0,3,,,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,2,54710414.52,47441564.0,10171.8940290464,64620.406054983,6155.4460028619,3153.1040059893003,41151.716044235196,15720.0839822032,1414.7449970247999,342.3209999757,38.776000499,46.250000238,868.818499802,134023.43153843438,45622.4409638952,12935.2354847478,26888.286502626004
09,34,212105.418874689,231726,1370488,738072,632416,369897,199767,170130,462,248,214,1.0,1038,310,62,34,13,2,1,37,11,1.0,62,38,12,2,10,33219,32,12,1,9,144,12,88,54,30,87,47,1,3,182,18,383,2,183,803,273,336,905,159,169,32,26,25,1.0,173,5,5,917,1.0,1.0,1.0,1.0,1.0,58,11,1.0,82.0,5,3,1.0,3,2.0,,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,2,51715423.0,48898832.069,7985.473777228,31173.685713801304,3242.9159677949,4486.32900329,54769.337522848495,15145.1170198687,1003.0444998537,631.1470016639,21.028900161400003,3.900000095,3186.9749986478996,117733.36887161521,33038.6370111592,10860.3627077145,15078.348902159101
09,35,450846.6246813752,179174,1113926,604295,509631,319139,174798,144341,11,6,5,1.0,1046,281,48,31,10,2,2,79,6,1.0,70,35,24,3,8,21310,20,13,0,10,127,25,46,21,22,52,37,0,0,103,29,233,9,350,904,276,235,926,142,331,46,44,47,1.0,223,15,15,755,1.0,1.0,1.0,1.0,1.0,39,30,1.0,61.0,6,8,1.0,2,2.0,,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,2,51406696.3,45812001.66,20431.001934245,99539.1865970081,2404.473993563,4584.135010698799,11189.2239719129,12118.6099840844,1067.511999841,753.7570050574,580.6080045690001,239.6990006,1583.2909983217,136976.1438414682,128337.8398280676,15851.6089572719,125408.2610179839
09,36,472039.571047373,173905,1033171,552379,480792,329975,176503,153472,677,359,318,1.0,808,227,28,16,4,3,2,67,11,1.0,41,26,14,0,1,13921,13,9,2,1,131,26,44,25,15,41,20,0,6,156,6,224,1,163,740,182,78,755,171,212,35,31,35,1.0,167,3,3,1249,1.0,1.0,1.0,1.0,1.0,24,17,1.0,41.0,6,6,1.0,0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,2,45504685.8,38681575.133,91204.2299843911,92172.635132476,4296.8589992889,82848.63374894901,6333.3110006414,3699.1760049077,2517.6929982276,2949.1980028640005,725.5199807748,356.08100319100004,7586.1630114895,211065.407481453,335753.99679737,63858.9429080354,49594.3249865572
