Year,LGI Type,District,Block,Municipality,Corporation,Grama Panchayat,0,1,2,3
2005,Grama Panchayat,Malappuram,,,,Parappanangadi,9,Hafis Muhamed.P.V.,ML,712
2005,Grama Panchayat,Malappuram,,,,Parappanangadi,10,V.V. Jameela Teacher,ML,690
2005,Grama Panchayat,Malappuram,,,,Parappanangadi,11,N.P. Hamzakoya Thenath,INC,719
2005,Grama Panchayat,Malappuram,,,,Parappanangadi,12,Kanhirasseri Dharmarajan alias Rajutty.K.,CPI(M),617
2005,Grama Panchayat,Malappuram,,,,Parappanangadi,13,KunhiMarakkar.P.V.,ML,686
2005,Grama Panchayat,Malappuram,,,,Parappanangadi,14,A.P. Ibrahim,ML,746
2005,Grama Panchayat,Malappuram,,,,Parappanangadi,15,Thudisseri Karthikeyan,CPI(M),973
2005,Grama Panchayat,Malappuram,,,,Parappanangadi,16,P.K. Muhamed Jamal,ML,747
2005,Grama Panchayat,Malappuram,,,,Parappanangadi,17,A. Zeenath Alibappu,ML,743
2005,Grama Panchayat,Malappuram,,,,Parappanangadi,18,Ummer Ottummal,ML,816
2005,Grama Panchayat,Malappuram,,,,Parappanangadi,19,Sakeena Koya,ML,1039
2005,Grama Panchayat,Malappuram,,,,Parappanangadi,20,Thennaramvakkayil Kausalaya,INDEPENDENT,635
2005,Grama Panchayat,Malappuram,,,,Parappanangadi,21,Seemantepurakkal Subaida alias A.A. subaida,ML,700
2005,Grama Panchayat,Malappuram,,,,Parappanangadi,22,Poozhikuravantepurakkal Ayishabi,INDEPENDENT,690
2005,Grama Panchayat,Malappuram,,,,Parappur,"Parappur Grama Panchayat, Malappuram","Parappur Grama Panchayat, Malappuram","Parappur Grama Panchayat, Malappuram","Parappur Grama Panchayat, Malappuram"
2005,Grama Panchayat,Malappuram,,,,Parappur,Ward No,Elected Members,Front,Votes
2005,Grama Panchayat,Malappuram,,,,Parappur,1,Chambayil Rajan,INDEPENDENT,322
2005,Grama Panchayat,Malappuram,,,,Parappur,2,Parankithodi Moideen Haji,ML,537
2005,Grama Panchayat,Malappuram,,,,Parappur,3,Nazeera teacher,ML,562
2005,Grama Panchayat,Malappuram,,,,Parappur,4,Choorappulakkal Ramlath,INC,502
2005,Grama Panchayat,Malappuram,,,,Parappur,5,Ambalavan Othukkungal Nafeesa,ML,343
2005,Grama Panchayat,Malappuram,,,,Parappur,6,Odakkal Abdul Gani Anees,ML,425
2005,Grama Panchayat,Malappuram,,,,Parappur,7,C. Kunhammed Master,INC,492
2005,Grama Panchayat,Malappuram,,,,Parappur,8,Ambalavan Adamannil Muhamedkutty,ML,399
2005,Grama Panchayat,Malappuram,,,,Parappur,9,Chakkarathodi Musthafa,INDEPENDENT,315
2005,Grama Panchayat,Malappuram,,,,Parappur,10,Muhamedali.T,ML,496
2005,Grama Panchayat,Malappuram,,,,Parappur,11,T.Pathummu alias Malu,ML,657
2005,Grama Panchayat,Malappuram,,,,Parappur,12,Thoombath Edappanatt Sujeera,INC,419
2005,Grama Panchayat,Malappuram,,,,Parappur,13,Kallan Aboobacker,ML,507
2005,Grama Panchayat,Malappuram,,,,Parappur,14,Thoombath Thazhekkat Arifa,ML,424
2005,Grama Panchayat,Malappuram,,,,Parappur,15,Biyyathiyil alavi,ML,485
2005,Grama Panchayat,Malappuram,,,,Parappur,16,Subrahmanian Malambrath Chalil,INC,292
2005,Grama Panchayat,Malappuram,,,,Parappur,17,Pulakadavath Alavi,INDEPENDENT,585
2005,Grama Panchayat,Malappuram,,,,Parappur,18,Thuppilikkat Moosa,ML,604
2005,Grama Panchayat,Malappuram,,,,Perumanklari,"Perumanklari Grama Panchayat, Malappuram","Perumanklari Grama Panchayat, Malappuram","Perumanklari Grama Panchayat, Malappuram","Perumanklari Grama Panchayat, Malappuram"
2005,Grama Panchayat,Malappuram,,,,Perumanklari,Ward No,Elected Members,Front,Votes
2005,Grama Panchayat,Malappuram,,,,Perumanklari,1,Peechava enna C K A Jabbar,ML,686
2005,Grama Panchayat,Malappuram,,,,Perumanklari,2,Karumbil sali,ML,519
2005,Grama Panchayat,Malappuram,,,,Perumanklari,3,Libas Moideen,ML,432
2005,Grama Panchayat,Malappuram,,,,Perumanklari,4,Mohammed muneer Palachirakkal,ML,635
2005,Grama Panchayat,Malappuram,,,,Perumanklari,5,Paruthikunnan Unnipathumma,INC,690
2005,Grama Panchayat,Malappuram,,,,Perumanklari,6,P Kunhi pocker master,INC,442
2005,Grama Panchayat,Malappuram,,,,Perumanklari,7,Poozhithara Sahir,INDEPENDENT,355
2005,Grama Panchayat,Malappuram,,,,Perumanklari,8,Cholayil Kunhalankutty,CPI(M),478
2005,Grama Panchayat,Malappuram,,,,Perumanklari,9,Suhra cholayil,INC,326
2005,Grama Panchayat,Malappuram,,,,Perumanklari,10,M P haridasan vaidyar,INDEPENDENT,335
2005,Grama Panchayat,Malappuram,,,,Perumanklari,11,Chenganakkattil Aminabi,ML,437
2005,Grama Panchayat,Malappuram,,,,Perumanklari,12,Paruthikkunnan Alassankutty enna bava,INC,487
2005,Grama Panchayat,Malappuram,,,,Perumanklari,13,Nakunnath raheena Shahul hameed,ML,467
2005,Grama Panchayat,Malappuram,,,,Perumanklari,14,Kozhisseri Subair,CPI(M),327
2005,Grama Panchayat,Malappuram,,,,Perumanklari,15,Pothuvath Fathima,INDEPENDENT,446
2005,Grama Panchayat,Malappuram,,,,Perumpadappa,"Perumpadappa Grama Panchayat, Malappuram","Perumpadappa Grama Panchayat, Malappuram","Perumpadappa Grama Panchayat, Malappuram","Perumpadappa Grama Panchayat, Malappuram"
2005,Grama Panchayat,Malappuram,,,,Perumpadappa,Ward No,Elected Members,Front,Votes
2005,Grama Panchayat,Malappuram,,,,Perumpadappa,1,Alimuhammed,CPI,709
2005,Grama Panchayat,Malappuram,,,,Perumpadappa,2,Suothamini Kulavthra,CPI,495
2005,Grama Panchayat,Malappuram,,,,Perumpadappa,3,Valsalakumar Koyabburath,INC,571
2005,Grama Panchayat,Malappuram,,,,Perumpadappa,4,Lissi Sakkeer,CPI(M),513
2005,Grama Panchayat,Malappuram,,,,Perumpadappa,5,Kunnathvalappil Mohammed,ML,418
2005,Grama Panchayat,Malappuram,,,,Perumpadappa,6,Panettel Shaina,CPI,387
2005,Grama Panchayat,Malappuram,,,,Perumpadappa,7,Cherapparambil Asmath,ML,464
2005,Grama Panchayat,Malappuram,,,,Perumpadappa,8,Mulakkam prabbathpdi Chandran,INC,443
2005,Grama Panchayat,Malappuram,,,,Perumpadappa,9,Hamza Panakkad,INDEPENDENT,450
2005,Grama Panchayat,Malappuram,,,,Perumpadappa,10,Vadiyoodath Ashraf,INC,246
2005,Grama Panchayat,Malappuram,,,,Perumpadappa,11,V.M Abu,CPI(M),434
2005,Grama Panchayat,Malappuram,,,,Perumpadappa,12,Shameera,CPI(M),559
2005,Grama Panchayat,Malappuram,,,,Perumpadappa,13,KunniMoon & Kunnimuhammed Puradath,INC,382
2005,Grama Panchayat,Malappuram,,,,Perumpadappa,14,Vasandhi Goopalan,CPI(M),614
2005,Grama Panchayat,Malappuram,,,,Perumpadappa,15,A .K Kalidh,INC,616
2005,Grama Panchayat,Malappuram,,,,Perumpadappa,16,Kunnimoon,INDEPENDENT,570
2005,Grama Panchayat,Malappuram,,,,Perumpadappa,17,K.Manaf,CPI(M),518
2005,Grama Panchayat,Malappuram,,,,Peruvallur,"Peruvallur Grama Panchayat, Malappuram","Peruvallur Grama Panchayat, Malappuram","Peruvallur Grama Panchayat, Malappuram","Peruvallur Grama Panchayat, Malappuram"
2005,Grama Panchayat,Malappuram,,,,Peruvallur,Ward No,Elected Members,Front,Votes
2005,Grama Panchayat,Malappuram,,,,Peruvallur,1,Mohammed koya,INDEPENDENT,462
2005,Grama Panchayat,Malappuram,,,,Peruvallur,2,Mohammed,INDEPENDENT,468
2005,Grama Panchayat,Malappuram,,,,Peruvallur,3,Bee Fathima,ML,435
2005,Grama Panchayat,Malappuram,,,,Peruvallur,4,Ahammed,INDEPENDENT,536
2005,Grama Panchayat,Malappuram,,,,Peruvallur,5,Beeran,ML,442
2005,Grama Panchayat,Malappuram,,,,Peruvallur,6,K Kotti kutty,INDEPENDENT,555
2005,Grama Panchayat,Malappuram,,,,Peruvallur,7,A P Ashraf,ML,632
2005,Grama Panchayat,Malappuram,,,,Peruvallur,8,Ismasil,ML,569
2005,Grama Panchayat,Malappuram,,,,Peruvallur,9,Priya C V,INDEPENDENT,492
2005,Grama Panchayat,Malappuram,,,,Peruvallur,10,Kumaran,INC,487
2005,Grama Panchayat,Malappuram,,,,Peruvallur,11,Kuttiali Haji,ML,267
2005,Grama Panchayat,Malappuram,,,,Peruvallur,12,Amir Ali,ML,467
2005,Grama Panchayat,Malappuram,,,,Peruvallur,13,Rama devi,INDEPENDENT,458
2005,Grama Panchayat,Malappuram,,,,Peruvallur,14,K T Hassan koya,ML,597
2005,Grama Panchayat,Malappuram,,,,Peruvallur,15,Hamza Haji,ML,554
2005,Grama Panchayat,Malappuram,,,,Peruvallur,16,Shobana,INDEPENDENT,528
2005,Grama Panchayat,Malappuram,,,,Peruvallur,17,Mohammed Abdu Rahiman,INDEPENDENT,572
2005,Grama Panchayat,Malappuram,,,,Peruvallur,18,Sabira,ML,547
2005,Grama Panchayat,Malappuram,,,,Ponmala,"Ponmala Grama Panchayat, Malappuram","Ponmala Grama Panchayat, Malappuram","Ponmala Grama Panchayat, Malappuram","Ponmala Grama Panchayat, Malappuram"
2005,Grama Panchayat,Malappuram,,,,Ponmala,Ward No,Elected Members,Front,Votes
2005,Grama Panchayat,Malappuram,,,,Ponmala,1,T.T Koyamu,INDEPENDENT,785
2005,Grama Panchayat,Malappuram,,,,Ponmala,2,Parathodi havvaumma,ML,472
2005,Grama Panchayat,Malappuram,,,,Ponmala,3,Paravengal Rayin kutty,INDEPENDENT,459
2005,Grama Panchayat,Malappuram,,,,Ponmala,4,V kunhi mohammed,ML,544
2005,Grama Panchayat,Malappuram,,,,Ponmala,5,Valliyengal Nusra,ML,573
2005,Grama Panchayat,Malappuram,,,,Ponmala,6,O K Kairunneesa Ashraf,INDEPENDENT,362
2005,Grama Panchayat,Malappuram,,,,Ponmala,7,K Narayanan kutty Alias Natty,CPI(M),385
2005,Grama Panchayat,Malappuram,,,,Ponmala,8,Pattayil shobhana,INC,463
2005,Grama Panchayat,Malappuram,,,,Ponmala,9,Kadakkadn Saleem Haji,INDEPENDENT,424
2005,Grama Panchayat,Malappuram,,,,Ponmala,10,Kadakkadan Rahmath,INC,521
2005,Grama Panchayat,Malappuram,,,,Ponmala,11,Ollakara Kunhi Mohammed,ML,485
2005,Grama Panchayat,Malappuram,,,,Ponmala,12,Kallikkodan Chathappan,ML,405
2005,Grama Panchayat,Malappuram,,,,Ponmala,13,Kallidumbil Moideen,INDEPENDENT,246
2005,Grama Panchayat,Malappuram,,,,Ponmala,14,P P Anwar,ML,543
2005,Grama Panchayat,Malappuram,,,,Ponmala,15,Mannil thodi kunhi mohammed Alias kunhippa,INDEPENDENT,425
2005,Grama Panchayat,Malappuram,,,,Ponmala,16,V Ibrahim kutty anna Kunhippa,ML,451
2005,Grama Panchayat,Malappuram,,,,Ponmala,17,Kadeeja Bappu,INDEPENDENT,417
2005,Grama Panchayat,Malappuram,,,,Ponmundam,"Ponmundam Grama Panchayat, Malappuram","Ponmundam Grama Panchayat, Malappuram","Ponmundam Grama Panchayat, Malappuram","Ponmundam Grama Panchayat, Malappuram"
2005,Grama Panchayat,Malappuram,,,,Ponmundam,Ward No,Elected Members,Front,Votes
2005,Grama Panchayat,Malappuram,,,,Ponmundam,1,Abdul latheef,ML,246
2005,Grama Panchayat,Malappuram,,,,Ponmundam,2,Ramla Kattakath,CPI(M),364
2005,Grama Panchayat,Malappuram,,,,Ponmundam,3,Ummer Haji Pookkottu,INDEPENDENT,310
2005,Grama Panchayat,Malappuram,,,,Ponmundam,4,Haidros Master,INC,425
2005,Grama Panchayat,Malappuram,,,,Ponmundam,5,Koyakkutty Mappila thodika,ML,445
2005,Grama Panchayat,Malappuram,,,,Ponmundam,6,Komukkutty Randody,INDEPENDENT,352
2005,Grama Panchayat,Malappuram,,,,Ponmundam,7,Sahira Neeliyattu,INC,396
2005,Grama Panchayat,Malappuram,,,,Ponmundam,8,Sakkira Pokkott,INC,365
2005,Grama Panchayat,Malappuram,,,,Ponmundam,9,Hamsa Cholakkattil,ML,367
2005,Grama Panchayat,Malappuram,,,,Ponmundam,10,Siddique Pullatt,INC,476
2005,Grama Panchayat,Malappuram,,,,Ponmundam,11,Abdul Asses Kurum kattil,INDEPENDENT,388
2005,Grama Panchayat,Malappuram,,,,Ponmundam,12,Hafisha Biyyathiyil,INDEPENDENT,346
2005,Grama Panchayat,Malappuram,,,,Ponmundam,13,Aliyammu Eyyathiyil,INC,320
2005,Grama Panchayat,Malappuram,,,,Ponmundam,14,Beenabava Kozhippally,INDEPENDENT,301
2005,Grama Panchayat,Malappuram,,,,Ponmundam,15,Chathappan Babu,INC,332
2005,Grama Panchayat,Malappuram,,,,Pookkottur,"Pookkottur Grama Panchayat, Malappuram","Pookkottur Grama Panchayat, Malappuram","Pookkottur Grama Panchayat, Malappuram","Pookkottur Grama Panchayat, Malappuram"
2005,Grama Panchayat,Malappuram,,,,Pookkottur,Ward No,Elected Members,Front,Votes
2005,Grama Panchayat,Malappuram,,,,Pookkottur,1,Mangarathodi Ahammed Kutty,ML,585
2005,Grama Panchayat,Malappuram,,,,Pookkottur,2,M.T.Ali,ML,580
2005,Grama Panchayat,Malappuram,,,,Pookkottur,3,Padikuth Kamarunnissa,INDEPENDENT,377
2005,Grama Panchayat,Malappuram,,,,Pookkottur,4,K.Manzoor (Kunchippu),ML,482
2005,Grama Panchayat,Malappuram,,,,Pookkottur,5,Velayudhan.A.M,INC,589
2005,Grama Panchayat,Malappuram,,,,Pookkottur,6,Tharayil Aali Master,ML,584
2005,Grama Panchayat,Malappuram,,,,Pookkottur,7,Kollaparamban Kunchippa (Moideen Kutty),INDEPENDENT,476
2005,Grama Panchayat,Malappuram,,,,Pookkottur,8,Vettasseri Mariyumma,ML,596
2005,Grama Panchayat,Malappuram,,,,Pookkottur,9,Kotta Moosa,INC,456
2005,Grama Panchayat,Malappuram,,,,Pookkottur,10,Karuthedath Pathummakutty,ML,473
2005,Grama Panchayat,Malappuram,,,,Pookkottur,11,Karattu Abdurahiman,ML,670
2005,Grama Panchayat,Malappuram,,,,Pookkottur,12,K.P.Unnithu Haji,ML,508
2005,Grama Panchayat,Malappuram,,,,Pookkottur,13,Mannathodi Kadanbottu Biyyakutty,ML,516
2005,Grama Panchayat,Malappuram,,,,Pookkottur,14,Manakkodu Ramla,ML,605
2005,Grama Panchayat,Malappuram,,,,Pookkottur,15,T.V. Sareena,ML,577
2005,Grama Panchayat,Malappuram,,,,Pookkottur,16,K.Anees Master,ML,594
2005,Grama Panchayat,Malappuram,,,,Pookkottur,17,Nechiyil Thankam,INDEPENDENT,451
2005,Grama Panchayat,Malappuram,,,,Pookkottur,18,Madathil Sadique Ali,INDEPENDENT,521
2005,Grama Panchayat,Malappuram,,,,Porur,"Porur Grama Panchayat, Malappuram","Porur Grama Panchayat, Malappuram","Porur Grama Panchayat, Malappuram","Porur Grama Panchayat, Malappuram"
2005,Grama Panchayat,Malappuram,,,,Porur,Ward No,Elected Members,Front,Votes
2005,Grama Panchayat,Malappuram,,,,Porur,1,Kanniyan Abdul Kareem,NCP,598
2005,Grama Panchayat,Malappuram,,,,Porur,2,M .Mujeeb Master,CPI(M),657
2005,Grama Panchayat,Malappuram,,,,Porur,3,Chandrika T.P,INC,395
2005,Grama Panchayat,Malappuram,,,,Porur,4,N.M.Sankaran Nambuthiri,INC,417
2005,Grama Panchayat,Malappuram,,,,Porur,5,P.K.Bangya Lakshmi Manoj,INC,599
2005,Grama Panchayat,Malappuram,,,,Porur,6,K Mujeeb Rahman Alias Manuppa,INDEPENDENT,424
2005,Grama Panchayat,Malappuram,,,,Porur,7,A.P Thankamani,CPI(M),445
2005,Grama Panchayat,Malappuram,,,,Porur,8,P.Sajeesh,INC,420
2005,Grama Panchayat,Malappuram,,,,Porur,9,Usha Kumari C.k,INDEPENDENT,361
2005,Grama Panchayat,Malappuram,,,,Porur,10,Neelengadan Muhammed Naseem,INDEPENDENT,545
2005,Grama Panchayat,Malappuram,,,,Porur,11,Eradan Sasi,INC,436
2005,Grama Panchayat,Malappuram,,,,Porur,12,Palappatta Mammad,INDEPENDENT,526
2005,Grama Panchayat,Malappuram,,,,Porur,13,Kalappadan Kolleni Sabira,INDEPENDENT,399
2005,Grama Panchayat,Malappuram,,,,Porur,14,Kannagadan Shamsudheen @ Kunhappa,CPI(M),615
2005,Grama Panchayat,Malappuram,,,,Porur,15,V.P.Sunitha Devi,INC,497
2005,Grama Panchayat,Malappuram,,,,Porur,16,C.P Unni Chattan @ Nani,CPI(M),513
2005,Grama Panchayat,Malappuram,,,,Pothukkal,"Pothukkal Grama Panchayat, Malappuram","Pothukkal Grama Panchayat, Malappuram","Pothukkal Grama Panchayat, Malappuram","Pothukkal Grama Panchayat, Malappuram"
2005,Grama Panchayat,Malappuram,,,,Pothukkal,Ward No,Elected Members,Front,Votes
2005,Grama Panchayat,Malappuram,,,,Pothukkal,1,Mariyamma,INC,397
2005,Grama Panchayat,Malappuram,,,,Pothukkal,2,Shaji John,CPI(M),534
2005,Grama Panchayat,Malappuram,,,,Pothukkal,3,Abdu Kunnummal,INC,339
2005,Grama Panchayat,Malappuram,,,,Pothukkal,4,Meena,INDEPENDENT,456
2005,Grama Panchayat,Malappuram,,,,Pothukkal,5,Sainabha,ML,410
2005,Grama Panchayat,Malappuram,,,,Pothukkal,6,Ramlath,INC,387
2005,Grama Panchayat,Malappuram,,,,Pothukkal,7,Sugathan P.P,INC,631
2005,Grama Panchayat,Malappuram,,,,Pothukkal,8,Pradeep alias Kuttan,INDEPENDENT,427
2005,Grama Panchayat,Malappuram,,,,Pothukkal,9,Sadiqali,DIC(K),528
2005,Grama Panchayat,Malappuram,,,,Pothukkal,10,Subash,INC,486
2005,Grama Panchayat,Malappuram,,,,Pothukkal,11,Rasiya,CPI(M),424
2005,Grama Panchayat,Malappuram,,,,Pothukkal,12,Prakashan,CPI(M),628
2005,Grama Panchayat,Malappuram,,,,Pothukkal,13,Tency,INC,505
2005,Grama Panchayat,Malappuram,,,,Pothukkal,14,Mohandas,INDEPENDENT,355
2005,Grama Panchayat,Malappuram,,,,Pothukkal,15,Shashikumar,INDEPENDENT,465
2005,Grama Panchayat,Malappuram,,,,Pothukkal,16,Rugmini,INC,555
2005,Grama Panchayat,Malappuram,,,,Pulamanthole,"Pulamanthole Grama Panchayat, Malappuram","Pulamanthole Grama Panchayat, Malappuram","Pulamanthole Grama Panchayat, Malappuram","Pulamanthole Grama Panchayat, Malappuram"
2005,Grama Panchayat,Malappuram,,,,Pulamanthole,Ward No,Elected Members,Front,Votes
2005,Grama Panchayat,Malappuram,,,,Pulamanthole,1,Joseph Koothrappalli,KC(J),480
2005,Grama Panchayat,Malappuram,,,,Pulamanthole,2,Fathimath Suhra Teacher,ML,457
2005,Grama Panchayat,Malappuram,,,,Pulamanthole,3,Usman Haji Kuruvakkunnan,ML,443
2005,Grama Panchayat,Malappuram,,,,Pulamanthole,4,Sujeera Abdul Khadar,ML,490
2005,Grama Panchayat,Malappuram,,,,Pulamanthole,5,K. Aboobacker,INDEPENDENT,453
2005,Grama Panchayat,Malappuram,,,,Pulamanthole,6,Cholaparambath Thankamani,CPI(M),596
2005,Grama Panchayat,Malappuram,,,,Pulamanthole,7,Safira Kizhakkethil,INC,398
2005,Grama Panchayat,Malappuram,,,,Pulamanthole,8,Kunnathparambil Thazhathethil Preetha,INC,371
2005,Grama Panchayat,Malappuram,,,,Pulamanthole,9,Shangaranarayanan Shanivas,CPI(M),476
2005,Grama Panchayat,Malappuram,,,,Pulamanthole,10,K.K. Hydrose Haji,INDEPENDENT,661
2005,Grama Panchayat,Malappuram,,,,Pulamanthole,11,Peeralikunangattil Sainaba,ML,480
2005,Grama Panchayat,Malappuram,,,,Pulamanthole,12,Muhammed Haneefa .V.P,CPI(M),730
2005,Grama Panchayat,Malappuram,,,,Pulamanthole,13,Peerali Puthan Peediyakkal Beeyutti,INDEPENDENT,500
2005,Grama Panchayat,Malappuram,,,,Pulamanthole,14,Mannengal Kannamthodi Shareef,INDEPENDENT,343
2005,Grama Panchayat,Malappuram,,,,Pulamanthole,15,A.M. Ariyan Master,CPI(M),461
2005,Grama Panchayat,Malappuram,,,,Pulamanthole,16,Abdul Azeez. K.P.,ML,592
2005,Grama Panchayat,Malappuram,,,,Pulamanthole,17,Ottupara Manikandan,INDEPENDENT,482
2005,Grama Panchayat,Malappuram,,,,Pulamanthole,18,Parambbil peediyakkel Rayin,CPI(M),497
2005,Grama Panchayat,Malappuram,,,,Pulamanthole,19,M.P. Rajesh,CPI(M),486
2005,Grama Panchayat,Malappuram,,,,Pulikkal,"Pulikkal Grama Panchayat, Malappuram","Pulikkal Grama Panchayat, Malappuram","Pulikkal Grama Panchayat, Malappuram","Pulikkal Grama Panchayat, Malappuram"
2005,Grama Panchayat,Malappuram,,,,Pulikkal,Ward No,Elected Members,Front,Votes
2005,Grama Panchayat,Malappuram,,,,Pulikkal,1,Mohan das P K,CPI(M),546
2005,Grama Panchayat,Malappuram,,,,Pulikkal,2,Vijayakumari Mannarakkel,INC,356
2005,Grama Panchayat,Malappuram,,,,Pulikkal,3,sajitha kakkottu purath,ML,491
2005,Grama Panchayat,Malappuram,,,,Pulikkal,4,Ali master K,INDEPENDENT,491
2005,Grama Panchayat,Malappuram,,,,Pulikkal,5,thasni fathima,ML,494
2005,Grama Panchayat,Malappuram,,,,Pulikkal,6,Hussan kutty K V,ML,655
2005,Grama Panchayat,Malappuram,,,,Pulikkal,7,Mohammed kutty master,INDEPENDENT,509
2005,Grama Panchayat,Malappuram,,,,Pulikkal,8,Alavikutty C,ML,587
2005,Grama Panchayat,Malappuram,,,,Pulikkal,9,Rasiya kudukkil puttanikkad,ML,435
2005,Grama Panchayat,Malappuram,,,,Pulikkal,10,subaida m,CPI(M),474
2005,Grama Panchayat,Malappuram,,,,Pulikkal,11,Nisar P V,INDEPENDENT,401
2005,Grama Panchayat,Malappuram,,,,Pulikkal,12,moossa moyin chalakkal,ML,537
2005,Grama Panchayat,Malappuram,,,,Pulikkal,13,Abbas cholayil,ML,594
2005,Grama Panchayat,Malappuram,,,,Pulikkal,14,Sarojini pandiyattupuram,ML,444
2005,Grama Panchayat,Malappuram,,,,Pulikkal,15,Moyuti moulavi P,ML,628
2005,Grama Panchayat,Malappuram,,,,Pulikkal,16,hydar master K K,INDEPENDENT,522
2005,Grama Panchayat,Malappuram,,,,Pulikkal,17,Mani chalakkandi parampil,INC,409
2005,Grama Panchayat,Malappuram,,,,Pulikkal,18,Sivadasan puthookkara,INDEPENDENT,420
2005,Grama Panchayat,Malappuram,,,,Pulikkal,19,Liyakkathali K.T,CPI(M),593
2005,Grama Panchayat,Malappuram,,,,Pulikkal,20,Arifa M C,ML,620
2005,Grama Panchayat,Malappuram,,,,Pulpatta,"Pulpatta Grama Panchayat, Malappuram","Pulpatta Grama Panchayat, Malappuram","Pulpatta Grama Panchayat, Malappuram","Pulpatta Grama Panchayat, Malappuram"
2005,Grama Panchayat,Malappuram,,,,Pulpatta,Ward No,Elected Members,Front,Votes
2005,Grama Panchayat,Malappuram,,,,Pulpatta,1,Palliyali Vahida Alavikutty,ML,497
2005,Grama Panchayat,Malappuram,,,,Pulpatta,2,Valapra Bichalli Master,CPI(M),632
2005,Grama Panchayat,Malappuram,,,,Pulpatta,3,Thrithakkattil Veerankutty,ML,478
2005,Grama Panchayat,Malappuram,,,,Pulpatta,4,Pothangod Komu Haji,ML,541
2005,Grama Panchayat,Malappuram,,,,Pulpatta,5,Pattilthodika Mammatheesha,CPI(M),438
2005,Grama Panchayat,Malappuram,,,,Pulpatta,6,Puthan Peedikakkal Pathummakutty,ML,487
2005,Grama Panchayat,Malappuram,,,,Pulpatta,7,O P Moohammed Haji,ML,755
2005,Grama Panchayat,Malappuram,,,,Pulpatta,8,Mukkanpalliyali Kunzhali anna Kuttiman,ML,555
2005,Grama Panchayat,Malappuram,,,,Pulpatta,9,Cheruthodi Usha,CPI(M),527
2005,Grama Panchayat,Malappuram,,,,Pulpatta,10,Rahath Manzil Kunzhimoaideen,INDEPENDENT,529
2005,Grama Panchayat,Malappuram,,,,Pulpatta,11,Valiyakavil Ibrahim,INC,410
2005,Grama Panchayat,Malappuram,,,,Pulpatta,12,Mangalan Pathumma,CPI(M),557
2005,Grama Panchayat,Malappuram,,,,Pulpatta,13,Pillakkal Moohammed,ML,580
2005,Grama Panchayat,Malappuram,,,,Pulpatta,14,Akkamparambu Kartyani,ML,544
2005,Grama Panchayat,Malappuram,,,,Pulpatta,15,Ad.P Moideenkutty Haji,CPI(M),601
2005,Grama Panchayat,Malappuram,,,,Pulpatta,16,M.C Sulaiman Master,INDEPENDENT,597
2005,Grama Panchayat,Malappuram,,,,Pulpatta,17,Moochithottathil Sainaba,ML,569
2005,Grama Panchayat,Malappuram,,,,Pulpatta,18,Padinzhattityil Sreedaran,ML,505
2005,Grama Panchayat,Malappuram,,,,Pulpatta,19,Chembreeri Rayinkutty Haji,INC,407
2005,Grama Panchayat,Malappuram,,,,Pulpatta,20,Valachattiyil Iteema,ML,537
2005,Grama Panchayat,Malappuram,,,,Purathur,"Purathur Grama Panchayat, Malappuram","Purathur Grama Panchayat, Malappuram","Purathur Grama Panchayat, Malappuram","Purathur Grama Panchayat, Malappuram"
2005,Grama Panchayat,Malappuram,,,,Purathur,Ward No,Elected Members,Front,Votes
2005,Grama Panchayat,Malappuram,,,,Purathur,1,Majeed Ahamed Kadavath,CPI(M),645
2005,Grama Panchayat,Malappuram,,,,Purathur,2,Laila Teacher Kakkidi,CPI(M),348
2005,Grama Panchayat,Malappuram,,,,Purathur,3,Lalitha.K. Ennakkandathil,ML,481
2005,Grama Panchayat,Malappuram,,,,Purathur,4,AbduRahim Nalakath pilakkattil,CPI(M),608
2005,Grama Panchayat,Malappuram,,,,Purathur,5,Basariya Kulamkarayil,ML,395
2005,Grama Panchayat,Malappuram,,,,Purathur,6,Sreedharan Ammikkottuvalappil,INDEPENDENT,418
2005,Grama Panchayat,Malappuram,,,,Purathur,7,Muhamedkutty alias Kunhan Bava Palliyalil,ML,454
2005,Grama Panchayat,Malappuram,,,,Purathur,8,Balakrishnan Pacheth,INDEPENDENT,420
2005,Grama Panchayat,Malappuram,,,,Purathur,9,Purushothaman Master Cherukattumanayil,INDEPENDENT,506
2005,Grama Panchayat,Malappuram,,,,Purathur,10,Sreenivasan Cheriya Ottolil,CPI(M),664
2005,Grama Panchayat,Malappuram,,,,Purathur,11,Santha Cheriyaottolil,CPI(M),565
2005,Grama Panchayat,Malappuram,,,,Purathur,12,Pushpa Arangath Valappil,CPI(M),320
