district,samiti,elex_gp,lgd_gp,lgd_gp_code,match_distance,match_quality,sl_no_2010
AJMER,ARAIN,arai,Arain,33589,0.06666666666666678,strict,ajmer_arain_arai
AJMER,ARAIN,lallai,Arain,33589,0.3,loose,ajmer_arain_lallai
AJMER,ARAIN,kaseer,Kasheer,33604,0.04761904761904765,strict,ajmer_arain_kaseer
AJMER,ARAIN,kheeriya,Kasheer,33604,0.22023809523809523,loose,ajmer_arain_kheeriya
AJMER,ARAIN,manoharpura,Manoharpura,33610,0,exact,ajmer_arain_manoharpura
AJMER,ARAIN,harpura,Manoharpura,33610,0.28787878787878796,loose,ajmer_arain_harpura
AJMER,ARAIN,sandoliya,Sandoliya,33612,0,exact,ajmer_arain_sandoliya
AJMER,ARAIN,sanpla,Sandoliya,33612,0.20370370370370378,loose,ajmer_arain_sanpla
AJMER,ARAIN,hingoniya,Sandoliya,33612,0.29629629629629634,loose,ajmer_arain_hingoniya
AJMER,ARAIN,sironj,Siroonj,33614,0.04761904761904765,strict,ajmer_arain_sironj
AJMER,ARAIN,soonpa,Siroonj,33614,0.253968253968254,loose,ajmer_arain_soonpa
AJMER,BHINAY,badgaon,Bargaon (Surkhand),33618,0.255952380952381,loose,ajmer_bhinay_badgaon
AJMER,BHINAY,bhagwantpura,Bargaon (Surkhand),33618,0.27777777777777785,loose,ajmer_bhinay_bhagwantpura
AJMER,BHINAY,barol,Barli,33619,0.13333333333333336,strict,ajmer_bhinay_barol
AJMER,BHINAY,dabrela,Barli,33619,0.29285714285714287,loose,ajmer_bhinay_dabrela
AJMER,BHINAY,bhinay,Bhinay,33622,0,exact,ajmer_bhinay_bhinay
AJMER,BHINAY,kebaniya,Bhinay,33622,0.24722222222222212,loose,ajmer_bhinay_kebaniya
AJMER,BHINAY,nagola,Nagola,33639,0,exact,ajmer_bhinay_nagola
AJMER,BHINAY,goyala,Nagola,33639,0.21111111111111114,loose,ajmer_bhinay_goyala
AJMER,BHINAY,satolav,Nagola,33639,0.253968253968254,loose,ajmer_bhinay_satolav
AJMER,BHINAY,padliya,Padaliya,33641,0.13690476190476192,strict,ajmer_bhinay_padliya
AJMER,BHINAY,shokaliya,Padaliya,33641,0.27314814814814825,loose,ajmer_bhinay_shokaliya
AJMER,JAWAJA,dewata,Dewata,33662,0,exact,ajmer_jawaja_dewata
AJMER,JAWAJA,delwara,Dewata,33662,0.1507936507936509,strict,ajmer_jawaja_delwara
AJMER,JAWAJA,naikalan,Nai Kalan,33673,0.037037037037037104,strict,ajmer_jawaja_naikalan
AJMER,JAWAJA,khedakalan,Nai Kalan,33673,0.3,loose,ajmer_jawaja_khedakalan
AJMER,JAWAJA,nundri maldev,Noondri Maldeo,33675,0.12271062271062277,strict,ajmer_jawaja_nundri maldev
AJMER,JAWAJA,nundrimedratan,Noondri Maldeo,33675,0.27513227513227506,loose,ajmer_jawaja_nundrimedratan
AJMER,KEKRI,devgaon,Deogaon,33694,0.09523809523809525,strict,ajmer_kekri_devgaon
AJMER,KEKRI,gulgaon,Deogaon,33694,0.28571428571428575,loose,ajmer_kekri_gulgaon
AJMER,KEKRI,kalera krishna gopal,Kalera Krishna Gopal,33702,0,exact,ajmer_kekri_kalera krishna gopal
AJMER,KEKRI,kalera kanwarji,Kalera Krishna Gopal,33702,0.22521367521367536,loose,ajmer_kekri_kalera kanwarji
AJMER,KEKRI,khawas,Khawas,33704,0,exact,ajmer_kekri_khawas
AJMER,KEKRI,chitiwas,Khawas,33704,0.27777777777777785,loose,ajmer_kekri_chitiwas
AJMER,KEKRI,mewdakalan,Meoda Kalan,33708,0.09393939393939396,strict,ajmer_kekri_mewdakalan
AJMER,KEKRI,mehroonkalan,Meoda Kalan,33708,0.2436868686868687,loose,ajmer_kekri_mehroonkalan
AJMER,KEKRI,salari,Salari,33714,0,exact,ajmer_kekri_salari
AJMER,KEKRI,sawar,Salari,33714,0.17777777777777778,strict,ajmer_kekri_sawar
AJMER,PISANGAN,bhagwanpura,Bhagwanpura,33782,0,exact,ajmer_pisangan_bhagwanpura
AJMER,PISANGAN,bhawanikhera,Bhagwanpura,33782,0.20202020202020204,loose,ajmer_pisangan_bhawanikhera
AJMER,PISANGAN,ganahera,Bhagwanpura,33782,0.23430735930735944,loose,ajmer_pisangan_ganahera
AJMER,PISANGAN,bhatsuri,Bhatsoori,33785,0.11574074074074082,strict,ajmer_pisangan_bhatsuri
AJMER,PISANGAN,baghsuri,Bhatsoori,33785,0.25000000000000006,loose,ajmer_pisangan_baghsuri
AJMER,PISANGAN,bhatiyani,Bhatsoori,33785,0.29629629629629634,loose,ajmer_pisangan_bhatiyani
AJMER,PISANGAN,dantada,Dantra,33790,0.1507936507936509,strict,ajmer_pisangan_dantada
AJMER,PISANGAN,dumara,Dantra,33790,0.22222222222222238,loose,ajmer_pisangan_dumara
AJMER,PISANGAN,bhanwta,Dantra,33790,0.253968253968254,loose,ajmer_pisangan_bhanwta
AJMER,PISANGAN,nyara,Dantra,33790,0.2611111111111111,loose,ajmer_pisangan_nyara
AJMER,PISANGAN,nagelav,Nagelao,33812,0.09523809523809525,strict,ajmer_pisangan_nagelav
AJMER,PISANGAN,nandla,Nagelao,33812,0.253968253968254,loose,ajmer_pisangan_nandla
AJMER,SRINAGAR,narwar,Nyara,33815,0.17777777777777778,strict,ajmer_srinagar_narwar
AJMER,SRINAGAR,untada,Nyara,33815,0.3,loose,ajmer_srinagar_untada
AJMER,PISANGAN,pagara,Pagara,33816,0,exact,ajmer_pisangan_pagara
AJMER,PISANGAN,rajgarh,Pagara,33816,0.253968253968254,loose,ajmer_pisangan_rajgarh
AJMER,PISANGAN,devnagar,Pagara,33816,0.27777777777777785,loose,ajmer_pisangan_devnagar
AJMER,SRINAGAR,kanpura,Kanpura,33843,0,exact,ajmer_srinagar_kanpura
AJMER,SRINAGAR,kayampura,Kanpura,33843,0.26984126984126994,loose,ajmer_srinagar_kayampura
AJMER,SRINAGAR,tilana,Tilana,33862,0,exact,ajmer_srinagar_tilana
AJMER,SRINAGAR,danta,Tilana,33862,0.3,loose,ajmer_srinagar_danta
ALWAR,BANSUR,shyampura,Shyampura,33898,0,exact,alwar_bansur_shyampura
ALWAR,BANSUR,gyanpura,Shyampura,33898,0.19444444444444453,strict,alwar_bansur_gyanpura
ALWAR,BEHROR,budhwal,Boorhwal,33903,0.22023809523809523,loose,alwar_behror_budhwal
ALWAR,BEHROR,riwali,Boorhwal,33903,0.27777777777777785,loose,alwar_behror_riwali
ALWAR,BEHROR,gandala,Gandala,33906,0,exact,alwar_behror_gandala
ALWAR,BEHROR,manchal,Gandala,33906,0.28571428571428575,loose,alwar_behror_manchal
ALWAR,BEHROR,karoda,Karoda,33915,0,exact,alwar_behror_karoda
ALWAR,BEHROR,barod,Karoda,33915,0.17777777777777778,strict,alwar_behror_barod
ALWAR,BEHROR,kakardopa,Karoda,33915,0.19444444444444453,strict,alwar_behror_kakardopa
ALWAR,BEHROR,mohammedpur,Mohammadpur,33921,0.06060606060606061,strict,alwar_behror_mohammedpur
ALWAR,BEHROR,hamidpur,Mohammadpur,33921,0.23430735930735944,loose,alwar_behror_hamidpur
ALWAR,KATHUMAR,sahari,Sahari,33958,0,exact,alwar_kathumar_sahari
ALWAR,KATHUMAR,kathumar,Sahari,33958,0.27777777777777785,loose,alwar_kathumar_kathumar
ALWAR,KATHUMAR,sonkh,Sonkh,33961,0,exact,alwar_kathumar_sonkh
ALWAR,KATHUMAR,sonkher,Sonkh,33961,0.09523809523809525,strict,alwar_kathumar_sonkher
ALWAR,KISHANGARH BAS,bagherikalan,Bagheri Kalan,33969,0.025641025641025605,strict,alwar_kishangarh bas_bagherikalan
ALWAR,KISHANGARH BAS,raibka,Bagheri Kalan,33969,0.26282051282051283,loose,alwar_kishangarh bas_raibka
ALWAR,KISHANGARH BAS,khanpurmewan,Khanpur Mewan,33982,0.025641025641025605,strict,alwar_kishangarh bas_khanpurmewan
ALWAR,KISHANGARH BAS,patanmewan,Khanpur Mewan,33982,0.2573717948717948,loose,alwar_kishangarh bas_patanmewan
ALWAR,KISHANGARH BAS,langadbas,Langarwas,33986,0.14814814814814825,strict,alwar_kishangarh bas_langadbas
ALWAR,KISHANGARH BAS,kishangarhbas,Langarwas,33986,0.22792022792022804,loose,alwar_kishangarh bas_kishangarhbas
ALWAR,KISHANGARH BAS,mehermpur,Mahrampur,33989,0.14814814814814825,strict,alwar_kishangarh bas_mehermpur
ALWAR,KISHANGARH BAS,bahaderpur,Mahrampur,33989,0.2216931216931217,loose,alwar_kishangarh bas_bahaderpur
ALWAR,LAXMANGARH,badka,Badka,34022,0,exact,alwar_laxmangarh_badka
ALWAR,LAXMANGARH,badodamew,Badka,34022,0.2518518518518519,loose,alwar_laxmangarh_badodamew
ALWAR,LAXMANGARH,bhesadawat,Badka,34022,0.26666666666666666,loose,alwar_laxmangarh_bhesadawat
ALWAR,LAXMANGARH,harsana,Harsana,34039,0,exact,alwar_laxmangarh_harsana
ALWAR,LAXMANGARH,nayana,Harsana,34039,0.253968253968254,loose,alwar_laxmangarh_nayana
ALWAR,LAXMANGARH,hasanpur,Hasanpur,34040,0,exact,alwar_laxmangarh_hasanpur
ALWAR,LAXMANGARH,indpur,Hasanpur,34040,0.27777777777777785,loose,alwar_laxmangarh_indpur
ALWAR,LAXMANGARH,javali,Jawli,34042,0.17777777777777778,strict,alwar_laxmangarh_javali
ALWAR,LAXMANGARH,divali,Jawli,34042,0.3,loose,alwar_laxmangarh_divali
ALWAR,LAXMANGARH,khedamangalsingh,Khera Mangal Singh,34045,0.0763888888888889,strict,alwar_laxmangarh_khedamangalsingh
ALWAR,LAXMANGARH,rambas,Khera Mangal Singh,34045,0.29629629629629634,loose,alwar_laxmangarh_rambas
ALWAR,LAXMANGARH,khudiyana,Khudiyana,34047,0,exact,alwar_laxmangarh_khudiyana
ALWAR,LAXMANGARH,butiyana,Khudiyana,34047,0.19444444444444453,strict,alwar_laxmangarh_butiyana
ALWAR,LAXMANGARH,todanagar,Todanagar,34063,0,exact,alwar_laxmangarh_todanagar
ALWAR,LAXMANGARH,laxmangarh,Todanagar,34063,0.3,loose,alwar_laxmangarh_laxmangarh
ALWAR,LAXMANGARH,nijamnagar,Todanagar,34063,0.3,loose,alwar_laxmangarh_nijamnagar
ALWAR,MANDAWAR,behroj,Behroj,34069,0,exact,alwar_mandawar_behroj
ALWAR,MANDAWAR,jatbehrod,Behroj,34069,0.20370370370370378,loose,alwar_mandawar_jatbehrod
ALWAR,MANDAWAR,mundanbadakalan,Mundanwara Kalan,34087,0.10694444444444448,strict,alwar_mandawar_mundanbadakalan
ALWAR,MANDAWAR,mundawar,Mundanwara Kalan,34087,0.1666666666666667,strict,alwar_mandawar_mundawar
ALWAR,NEEMRANA,aklimpur,Akleempura,34104,0.14166666666666666,strict,alwar_neemrana_aklimpur
ALWAR,NEEMRANA,neemrana,Akleempura,34104,0.2916666666666667,loose,alwar_neemrana_neemrana
ALWAR,NEEMRANA,phlodpur,Fauladpur,34110,0.27314814814814825,loose,alwar_neemrana_phlodpur
ALWAR,NEEMRANA,daulatsinghpura,Fauladpur,34110,0.29675925925925933,loose,alwar_neemrana_daulatsinghpura
ALWAR,NEEMRANA,partapur,Partapur,34129,0,exact,alwar_neemrana_partapur
ALWAR,NEEMRANA,pratapsinghpura,Partapur,34129,0.1972222222222223,strict,alwar_neemrana_pratapsinghpura
ALWAR,RAMGARH,chouma,Chauma,34174,0.11111111111111106,strict,alwar_ramgarh_chouma
ALWAR,RAMGARH,chidawa,Chauma,34174,0.253968253968254,loose,alwar_ramgarh_chidawa
ALWAR,RAMGARH,hajipur,Hajipur,34181,0,exact,alwar_ramgarh_hajipur
ALWAR,RAMGARH,bhajit,Hajipur,34181,0.253968253968254,loose,alwar_ramgarh_bhajit
ALWAR,RAMGARH,rasgan,Rasgan,34200,0,exact,alwar_ramgarh_rasgan
ALWAR,RAMGARH,ramgarh,Rasgan,34200,0.253968253968254,loose,alwar_ramgarh_ramgarh
ALWAR,RENI,bhuda,Bhooda,34209,0.17777777777777778,strict,alwar_reni_bhuda
ALWAR,RENI,behadkokla,Bhooda,34209,0.2888888888888888,loose,alwar_reni_behadkokla
ALWAR,THANAGAZI,ajabgarh,Ajabgarh,34231,0,exact,alwar_thanagazi_ajabgarh
ALWAR,THANAGAZI,aagar,Ajabgarh,34231,0.12500000000000006,strict,alwar_thanagazi_aagar
ALWAR,THANAGAZI,angari,Angari,34233,0,exact,alwar_thanagazi_angari
ALWAR,THANAGAZI,thanagaji,Angari,34233,0.2703703703703703,loose,alwar_thanagazi_thanagaji
ALWAR,THANAGAZI,dwarapur,Dwarapur,34240,0,exact,alwar_thanagazi_dwarapur
ALWAR,THANAGAZI,narayanpur,Dwarapur,34240,0.21666666666666667,loose,alwar_thanagazi_narayanpur
ALWAR,UMREN,aklarpur,Akbarpur,34298,0.08333333333333338,strict,alwar_umren_aklarpur
ALWAR,UMREN,mohabbatpur,Akbarpur,34298,0.23484848484848492,loose,alwar_umren_mohabbatpur
ALWAR,UMREN,bakthpura,Bakhtpura,34300,0.037037037037037104,strict,alwar_umren_bakthpura
ALWAR,UMREN,prathvipura,Bakhtpura,34300,0.242905242905243,loose,alwar_umren_prathvipura
ALWAR,UMREN,berkhera,Bakhtpura,34300,0.27314814814814825,loose,alwar_umren_berkhera
ALWAR,UMREN,madhogarh,Bhoogar,34306,0.24338624338624346,loose,alwar_umren_madhogarh
ALWAR,UMREN,bhugour,Bhoogar,34306,0.2571428571428572,loose,alwar_umren_bhugour
ALWAR,UMREN,chandoli,Chandoli,34307,0,exact,alwar_umren_chandoli
ALWAR,UMREN,bhandodi,Chandoli,34307,0.1666666666666667,strict,alwar_umren_bhandodi
ALWAR,UMREN,pala,Palkhari,34326,0.1666666666666667,strict,alwar_umren_pala
ALWAR,UMREN,palkhedi,Palkhari,34326,0.1666666666666667,strict,alwar_umren_palkhedi
ALWAR,UMREN,diwakari,Palkhari,34326,0.25000000000000006,loose,alwar_umren_diwakari
ALWAR,UMREN,shahpur,Shahpur,34331,0,exact,alwar_umren_shahpur
ALWAR,UMREN,salpur,Shahpur,34331,0.1507936507936509,strict,alwar_umren_salpur
BANSWARA,ANANDPURI,badliya,Barliya,34338,0.09523809523809525,strict,banswara_anandpuri_badliya
BANSWARA,ANANDPURI,berjdiya,Barliya,34338,0.22023809523809523,loose,banswara_anandpuri_berjdiya
BANSWARA,ANANDPURI,pat navadhra,Mena Padhar,34349,0.23653198653198648,loose,banswara_anandpuri_pat navadhra
BANSWARA,ANANDPURI,maina padar,Mena Padhar,34349,0.2508417508417509,loose,banswara_anandpuri_maina padar
BANSWARA,BAGIDORA,klinjra,Kalinjara,34375,0.12169312169312176,strict,banswara_bagidora_klinjra
BANSWARA,BAGIDORA,lankai,Kalinjara,34375,0.25000000000000006,loose,banswara_bagidora_lankai
BANSWARA,BAGIDORA,kuta machhar,Khoonta Machar,34379,0.1507936507936509,strict,banswara_bagidora_kuta machhar
BANSWARA,BAGIDORA,khunta galiya,Khoonta Machar,34379,0.27106227106227104,loose,banswara_bagidora_khunta galiya
BANSWARA,BAGIDORA,nagavada,Nagawara,34384,0.1666666666666667,strict,banswara_bagidora_nagavada
BANSWARA,BAGIDORA,gaminya hamira,Nagawara,34384,0.255952380952381,loose,banswara_bagidora_gaminya hamira
BANSWARA,BAGIDORA,suvala,Suwala,34398,0.11111111111111106,strict,banswara_bagidora_suvala
BANSWARA,BAGIDORA,saliya,Suwala,34398,0.22222222222222238,loose,banswara_bagidora_saliya
BANSWARA,BAGIDORA,sallopat,Suwala,34398,0.27777777777777785,loose,banswara_bagidora_sallopat
BANSWARA,GARHI,bhimpur,Bhimpur,34465,0,exact,banswara_garhi_bhimpur
BANSWARA,GARHI,timurva,Bhimpur,34465,0.28571428571428575,loose,banswara_garhi_timurva
BANSWARA,GARHI,choupasang,Chupasag,34469,0.06666666666666678,strict,banswara_garhi_choupasang
BANSWARA,GARHI,jhadsa,Chupasag,34469,0.27777777777777785,loose,banswara_garhi_jhadsa
BANSWARA,GARHI,daduka,Dadooka,34470,0.1507936507936509,strict,banswara_garhi_daduka
BANSWARA,GARHI,odvada,Dadooka,34470,0.253968253968254,loose,banswara_garhi_odvada
BANSWARA,GARHI,karanpur,Karanpur,34476,0,exact,banswara_garhi_karanpur
BANSWARA,GARHI,saranpur,Karanpur,34476,0.08333333333333338,strict,banswara_garhi_saranpur
BANSWARA,GARHI,partapur,Karanpur,34476,0.1666666666666667,strict,banswara_garhi_partapur
BANSWARA,GARHI,madelva,Madalda,34485,0.19047619047619044,strict,banswara_garhi_madelva
BANSWARA,GARHI,malana,Madalda,34485,0.21746031746031746,loose,banswara_garhi_malana
BANSWARA,GARHI,paloda,Paloda,34493,0,exact,banswara_garhi_paloda
BANSWARA,GARHI,biloda,Paloda,34493,0.22222222222222238,loose,banswara_garhi_biloda
BANSWARA,GARHI,paraheda,Parheda,34495,0.13690476190476192,strict,banswara_garhi_paraheda
BANSWARA,GARHI,padedi,Parheda,34495,0.253968253968254,loose,banswara_garhi_padedi
BANSWARA,GARHI,arthuna,Parheda,34495,0.28571428571428575,loose,banswara_garhi_arthuna
BANSWARA,GARHI,rohida,Rohida,34498,0,exact,banswara_garhi_rohida
BANSWARA,GARHI,garhi,Rohida,34498,0.3,loose,banswara_garhi_garhi
BANSWARA,GARHI,vajvana,Vajvana,34508,0,exact,banswara_garhi_vajvana
BANSWARA,GARHI,anjana,Vajvana,34508,0.1507936507936509,strict,banswara_garhi_anjana
BANSWARA,GHATOL,badana,Badana,34512,0,exact,banswara_ghatol_badana
BANSWARA,GHATOL,badi padal,Badana,34512,0.2222222222222222,loose,banswara_ghatol_badi padal
BANSWARA,GHATOL,baman pada,Badana,34512,0.2222222222222222,loose,banswara_ghatol_baman pada
BANSWARA,GHATOL,bansdi kheda,Bansli Kheda,34515,0.055555555555555705,strict,banswara_ghatol_bansdi kheda
BANSWARA,GHATOL,bassi ada,Bansli Kheda,34515,0.2605820105820106,loose,banswara_ghatol_bassi ada
BANSWARA,GHATOL,borpi khanta,Borpikhanta,34524,0.02777777777777788,strict,banswara_ghatol_borpi khanta
BANSWARA,GHATOL,borda,Borpikhanta,34524,0.27878787878787886,loose,banswara_ghatol_borda
BANSWARA,GHATOL,devda,Devda,34530,0,exact,banswara_ghatol_devda
BANSWARA,GHATOL,delvada,Devda,34530,0.16190476190476197,strict,banswara_ghatol_delvada
BANSWARA,GHATOL,duduka,Devda,34530,0.3,loose,banswara_ghatol_duduka
BANSWARA,GHATOL,dungriya,Dungariya,34533,0.12037037037037043,strict,banswara_ghatol_dungriya
BANSWARA,GHATOL,mungana,Dungariya,34533,0.24338624338624346,loose,banswara_ghatol_mungana
BANSWARA,GHATOL,padala,Padla,34554,0.12222222222222213,strict,banswara_ghatol_padala
BANSWARA,GHATOL,badliya,Padla,34554,0.20952380952380956,loose,banswara_ghatol_badliya
BANSWARA,GHATOL,sanrodiya,Sarondiya,34559,0.05555555555555556,strict,banswara_ghatol_sanrodiya
BANSWARA,GHATOL,ganoda,Sarondiya,34559,0.2703703703703703,loose,banswara_ghatol_ganoda
BANSWARA,KUSHALGARH,bhagatpura,Bhagatpura,34568,0,exact,banswara_kushalgarh_bhagatpura
BANSWARA,KUSHALGARH,mohakampura,Bhagatpura,34568,0.22121212121212125,loose,banswara_kushalgarh_mohakampura
BANSWARA,KUSHALGARH,mundri,Mundari,34582,0.04761904761904765,strict,banswara_kushalgarh_mundri
BANSWARA,KUSHALGARH,mahuda,Mundari,34582,0.253968253968254,loose,banswara_kushalgarh_mahuda
BARAN,ANTA,baldara,Baldara,34660,0,exact,baran_anta_baldara
BARAN,ANTA,bhatwara,Baldara,34660,0.22023809523809523,loose,baran_anta_bhatwara
BARAN,ANTA,jalodatejaji,Baldara,34660,0.2896825396825397,loose,baran_anta_jalodatejaji
BARAN,ANTA,bamuliya kalan,Bamoolya Kalan,34668,0.09523809523809525,strict,baran_anta_bamuliya kalan
BARAN,ANTA,bamori kalan,Bamoolya Kalan,34668,0.21746031746031746,loose,baran_anta_bamori kalan
BARAN,ANTA,mirjapura,Mirzapur,34682,0.11574074074074082,strict,baran_anta_mirjapura
BARAN,ANTA,mahalpur,Mirzapur,34682,0.25000000000000006,loose,baran_anta_mahalpur
BARAN,ANTA,ishrpura,Mirzapur,34682,0.27777777777777785,loose,baran_anta_ishrpura
BARAN,ANTA,kishanpura,Mirzapur,34682,0.2916666666666667,loose,baran_anta_kishanpura
BARAN,ATRU,sakatpura,Sakatpur,34728,0.037037037037037104,strict,baran_atru_sakatpura
BARAN,ATRU,atru,Sakatpur,34728,0.2916666666666667,loose,baran_atru_atru
BARAN,BARAN (FULL),barana,Barana,34732,0,exact,baran_baran (full)_barana
BARAN,BARAN (FULL),baingna,Barana,34732,0.253968253968254,loose,baran_baran (full)_baingna
BARAN,CHHABRA,mudkaya,Moondakya,34775,0.2142857142857143,loose,baran_chhabra_mudkaya
BARAN,CHHABRA,mundala,Moondakya,34775,0.24338624338624346,loose,baran_chhabra_mundala
BARAN,KISHANGANJ,bajarang garh,Bajrang Garh,34815,0.12286324786324793,strict,baran_kishanganj_bajarang garh
BARAN,KISHANGANJ,brajnagar,Bajrang Garh,34815,0.17592592592592593,strict,baran_kishanganj_brajnagar
BARAN,KISHANGANJ,bakanpura,Bakanpura,34816,0,exact,baran_kishanganj_bakanpura
BARAN,KISHANGANJ,ganeshpura,Bakanpura,34816,0.24444444444444452,loose,baran_kishanganj_ganeshpura
BARMER,BALOTRA,asada,Asada,34874,0,exact,barmer_balotra_asada
BARMER,BALOTRA,gwalnada,Asada,34874,0.23333333333333345,loose,barmer_balotra_gwalnada
BARMER,BALOTRA,jagsa,Jagsa,34890,0,exact,barmer_balotra_jagsa
BARMER,BALOTRA,jasol,Jagsa,34890,0.26666666666666666,loose,barmer_balotra_jasol
BARMER,BALOTRA,kanana,Kanana,34895,0,exact,barmer_balotra_kanana
BARMER,BALOTRA,kankrla,Kanana,34895,0.253968253968254,loose,barmer_balotra_kankrla
BARMER,BALOTRA,dhani sankhala,Kanana,34895,0.2698412698412698,loose,barmer_balotra_dhani sankhala
BARMER,BALOTRA,pachpadra,Pachpadra,34910,0,exact,barmer_balotra_pachpadra
BARMER,BALOTRA,sambhara,Pachpadra,34910,0.27314814814814825,loose,barmer_balotra_sambhara
BARMER,BALOTRA,sarana,Sarana,34917,0,exact,barmer_balotra_sarana
BARMER,BALOTRA,sarwadi,Sarana,34917,0.253968253968254,loose,barmer_balotra_sarwadi
BARMER,BALOTRA,umarlai,Umarlai,34925,0,exact,barmer_balotra_umarlai
BARMER,BALOTRA,thumbali,Umarlai,34925,0.22023809523809523,loose,barmer_balotra_thumbali
BARMER,BALOTRA,mandli,Umarlai,34925,0.253968253968254,loose,barmer_balotra_mandli
BARMER,BARMER,balera,Balera,34930,0,exact,barmer_barmer_balera
BARMER,BARMER,babuguleriya,Balera,34930,0.25000000000000006,loose,barmer_barmer_babuguleriya
BARMER,BARMER,chuli,Chooli,34940,0.17777777777777778,strict,barmer_barmer_chuli
BARMER,BARMER,chadi,Chooli,34940,0.3,loose,barmer_barmer_chadi
BARMER,CHOHTAN,chichadasar,Dharasar,34942,0.23484848484848492,loose,barmer_chohtan_chichadasar
BARMER,CHOHTAN,shriramwala,Dharasar,34942,0.2904040404040404,loose,barmer_chohtan_shriramwala
BARMER,BARMER,garal,Garal,34946,0,exact,barmer_barmer_garal
BARMER,BARMER,gangala,Garal,34946,0.20952380952380956,loose,barmer_barmer_gangala
BARMER,BARMER,hathitala,Hathitala,34948,0,exact,barmer_barmer_hathitala
BARMER,BARMER,hathama,Hathitala,34948,0.1587301587301588,strict,barmer_barmer_hathama
BARMER,BARMER,jasai,Jasai,34954,0,exact,barmer_barmer_jasai
BARMER,BARMER,jalipa,Jasai,34954,0.2611111111111111,loose,barmer_barmer_jalipa
BARMER,BARMER,mahabar,Mahabar,34958,0,exact,barmer_barmer_mahabar
BARMER,BARMER,ratasar,Mahabar,34958,0.28571428571428575,loose,barmer_barmer_ratasar
BARMER,BARMER,padhi ka par,Mahabar,34958,0.2896825396825397,loose,barmer_barmer_padhi ka par
BARMER,BARMER,meethda,Meethra,34960,0.09523809523809525,strict,barmer_barmer_meethda
BARMER,BARMER,setrau,Meethra,34960,0.253968253968254,loose,barmer_barmer_setrau
BARMER,CHOHTAN,santa,Sanau,34966,0.13333333333333336,strict,barmer_chohtan_santa
BARMER,CHOHTAN,dhanau,Sanau,34966,0.17777777777777778,strict,barmer_chohtan_dhanau
BARMER,CHOHTAN,sanwai,Sanau,34966,0.17777777777777778,strict,barmer_chohtan_sanwai
BARMER,BARMER,sanawara,Sanawara,34967,0,exact,barmer_barmer_sanawara
BARMER,BARMER,sanau,Sanawara,34967,0.23333333333333345,loose,barmer_barmer_sanau
BARMER,BARMER,taratara,Sanawara,34967,0.25000000000000006,loose,barmer_barmer_taratara
BARMER,BARMER,bisala,Vishala,34974,0.1507936507936509,strict,barmer_barmer_bisala
BARMER,BARMER,ishrol,Vishala,34974,0.253968253968254,loose,barmer_barmer_ishrol
BARMER,BAYTOO,jakhda,Akdara,34976,0.22222222222222238,loose,barmer_baytoo_jakhda
BARMER,BAYTOO,santara,Akdara,34976,0.253968253968254,loose,barmer_baytoo_santara
BARMER,BAYTOO,batadu,Batadu,34981,0,exact,barmer_baytoo_batadu
BARMER,BAYTOO,rateu,Batadu,34981,0.3,loose,barmer_baytoo_rateu
BARMER,BAYTOO,chhitar ka par,Chhitar Ka Par,34988,0,exact,barmer_baytoo_chhitar ka par
BARMER,BAYTOO,kharapar,Chhitar Ka Par,34988,0.20833333333333337,loose,barmer_baytoo_kharapar
BARMER,BAYTOO,jhak,Jhak,34994,0,exact,barmer_baytoo_jhak
BARMER,BAYTOO,bhadkha,Jhak,34994,0.2738095238095238,loose,barmer_baytoo_bhadkha
BARMER,BAYTOO,kheepsar,Khipsar,35001,0.130952380952381,strict,barmer_baytoo_kheepsar
BARMER,BAYTOO,khokhsar,Khipsar,35001,0.22023809523809523,loose,barmer_baytoo_khokhsar
BARMER,BAYTOO,kosriya,Kosariya,35005,0.13690476190476192,strict,barmer_baytoo_kosriya
BARMER,BAYTOO,khokhsar paschim,Kosariya,35005,0.2916666666666667,loose,barmer_baytoo_khokhsar paschim
BARMER,BAYTOO,madhasar,Madhasar,35009,0,exact,barmer_baytoo_madhasar
BARMER,BAYTOO,sahar,Madhasar,35009,0.23333333333333345,loose,barmer_baytoo_sahar
BARMER,CHOHTAN,gumane ka tala,Gumane Ka Tala,35044,0,exact,barmer_chohtan_gumane ka tala
BARMER,CHOHTAN,burhan ka tala,Gumane Ka Tala,35044,0.142857142857143,strict,barmer_chohtan_burhan ka tala
BARMER,CHOHTAN,pokrasar,Pokrasar,35060,0,exact,barmer_chohtan_pokrasar
BARMER,CHOHTAN,rabsar,Pokrasar,35060,0.18055555555555555,strict,barmer_chohtan_rabsar
BARMER,CHOHTAN,uparla,Uparla,35073,0,exact,barmer_chohtan_uparla
BARMER,CHOHTAN,sarla,Uparla,35073,0.17777777777777778,strict,barmer_chohtan_sarla
BARMER,CHOHTAN,tarla,Uparla,35073,0.17777777777777778,strict,barmer_chohtan_tarla
BARMER,DHORIMANNA,arniyali,Arniyali,35075,0,exact,barmer_dhorimanna_arniyali
BARMER,DHORIMANNA,piprali,Arniyali,35075,0.28690476190476194,loose,barmer_dhorimanna_piprali
BARMER,DHORIMANNA,chainpura,Chainpura,35089,0,exact,barmer_dhorimanna_chainpura
BARMER,DHORIMANNA,ratanpura,Chainpura,35089,0.22222222222222238,loose,barmer_dhorimanna_ratanpura
