district,samiti,elex_gp,lgd_gp,lgd_gp_code,match_distance,match_quality,sl_no_2010
bharatpur,NAGAR,gopalgarh,Palka,35483,0.2518518518518519,loose,1849
bharatpur,NAGAR,ladmka,Palka,35483,0.2611111111111111,loose,1861
bharatpur,NAGAR,pipalkheda,Palka,35483,0.26666666666666666,loose,1873
bharatpur,NAGAR,maliki,Palka,35483,0.3,loose,1862
bharatpur,NAGAR,pahadi,Paindaka,35485,0.24722222222222212,loose,1869
bharatpur,NAGAR,saimlakala,Paindaka,35485,0.2916666666666667,loose,1877
bharatpur,NAGAR,teski,Teski,35497,0,exact,1884
bharatpur,NAGAR,sikiri,Teski,35497,0.3,loose,1879
bharatpur,RUPBAS,dhana,Dhana,35510,0,exact,1896
bharatpur,RUPBAS,bhainsa,Dhana,35510,0.20952380952380956,loose,1891
bharatpur,RUPBAS,sahna,Dhana,35510,0.21666666666666667,loose,1927
bharatpur,RUPBAS,andhiyari,Dhana,35510,0.28148148148148155,loose,1887
bharatpur,RUPBAS,ibrahimpur,Ibrahimpur,35514,0,exact,1901
bharatpur,RUPBAS,fatehpur,Ibrahimpur,35514,0.2916666666666667,loose,1899
bharatpur,RUPBAS,khanua,Khanua,35518,0,exact,1905
bharatpur,RUPBAS,khudasa,Khanua,35518,0.21746031746031746,loose,1908
bharatpur,RUPBAS,kharera,Khanua,35518,0.253968253968254,loose,1906
bharatpur,RUPBAS,khedathakur,Khera Thakur,35520,0.08585858585858598,strict,1907
bharatpur,RUPBAS,bahra rekhpura,Khera Thakur,35520,0.25079365079365085,loose,1888
bharatpur,RUPBAS,pahadpur,Paharpur,35535,0.15476190476190485,strict,1922
bharatpur,RUPBAS,gahlau,Paharpur,35535,0.27777777777777785,loose,1900
bharatpur,SEWAR,bahnera,Behnera,35548,0.09523809523809525,strict,1934
bharatpur,SEWAR,khandera,Behnera,35548,0.22023809523809523,loose,1947
bharatpur,SEWAR,chiksana,Chicksana,35551,0.037037037037037104,strict,1938
bharatpur,SEWAR,chichana,Chicksana,35551,0.11574074074074082,strict,1937
bharatpur,SEWAR,phulwara,Fulwara,35553,0.130952380952381,strict,1959
bharatpur,SEWAR,murwara,Fulwara,35553,0.19047619047619044,strict,1957
bharatpur,SEWAR,ghusiyari,Ghusyari,35555,0.12037037037037043,strict,1942
bharatpur,SEWAR,aghapur,Ghusyari,35555,0.28690476190476194,loose,1932
bharatpur,SEWAR,malah,Malah,35568,0,exact,1954
bharatpur,SEWAR,pipala,Malah,35568,0.3,loose,1960
bharatpur,WEIR,aamoli,Amoli,35579,0.05555555555555556,strict,1965
bharatpur,WEIR,baroli,Amoli,35579,0.17777777777777778,strict,1969
bharatpur,WEIR,bajherakalan,Bajherakalan,35582,0,exact,1968
bharatpur,WEIR,bachren,Bajherakalan,35582,0.2698412698412698,loose,1967
bharatpur,WEIR,dharsoni,Dharsoni,35591,0,exact,1977
bharatpur,WEIR,jharoti,Dharsoni,35591,0.22023809523809523,loose,1989
bharatpur,WEIR,gagroli,Gangroli,35592,0.04166666666666672,strict,1978
bharatpur,WEIR,naroli,Gangroli,35592,0.1388888888888889,strict,1996
bharatpur,WEIR,chaintoli,Gangroli,35592,0.27314814814814825,loose,1973
bharatpur,WEIR,govindpura,Govindpura,35595,0,exact,1981
bharatpur,WEIR,gongera,Govindpura,35595,0.2619047619047619,loose,1980
bharatpur,WEIR,halena,Halena,35596,0,exact,1982
bharatpur,WEIR,bhaisna,Halena,35596,0.253968253968254,loose,1971
bharatpur,WEIR,paithena,Halena,35596,0.27777777777777785,loose,1998
bharatpur,WEIR,ghatari,Hatauri,35597,0.09523809523809525,strict,1979
bharatpur,WEIR,hathodi,Hatauri,35597,0.28571428571428575,loose,1984
bharatpur,WEIR,jahanpur,Jahanpur,35601,0,exact,1987
bharatpur,WEIR,kamalpur,Jahanpur,35601,0.25000000000000006,loose,1990
bharatpur,WEIR,jeevad,Jeewad,35602,0.11111111111111106,strict,1988
bharatpur,WEIR,deewali,Jeewad,35602,0.253968253968254,loose,1976
bharatpur,WEIR,lakhanpur,Lakhanpur,35605,0,exact,1991
bharatpur,WEIR,bavekhar,Lakhanpur,35605,0.27314814814814825,loose,1970
bharatpur,WEIR,samraya,Samraya,35617,0,exact,2003
bharatpur,WEIR,salempur kalan,Samraya,35617,0.2380952380952382,loose,2001
bharatpur,WEIR,itamada,Samraya,35617,0.28571428571428575,loose,1985
bharatpur,WEIR,suhas,Suhans,35621,0.05555555555555556,strict,2008
bharatpur,WEIR,suhari,Suhans,35621,0.22222222222222238,loose,2007
bhilwara,ASIND,barana,Barana,35629,0,exact,2016
bhilwara,ASIND,bajunda,Barana,35629,0.253968253968254,loose,2015
bhilwara,ASIND,barsni,Barsani,35630,0.04761904761904765,strict,2017
bhilwara,ASIND,bhadasi,Barsani,35630,0.2571428571428572,loose,2018
bhilwara,ASIND,dantra,Dantra,35636,0,exact,2025
bhilwara,ASIND,antali,Dantra,35636,0.22222222222222238,loose,2013
bhilwara,ASIND,iras,Iras,35640,0,exact,2028
bhilwara,ASIND,motras,Iras,35640,0.25000000000000006,loose,2041
bhilwara,ASIND,jhalriya,Jalriya,35642,0.04166666666666672,strict,2031
bhilwara,ASIND,jagpura,Jalriya,35642,0.28571428571428575,loose,2029
bhilwara,ASIND,katar,Katar,35647,0,exact,2036
bhilwara,ASIND,patan,Katar,35647,0.26666666666666666,loose,2047
bhilwara,ASIND,parasoli,Parasoli,35655,0,exact,2046
bhilwara,ASIND,para,Parasoli,35655,0.1666666666666667,strict,2045
bhilwara,ASIND,raghunathpura,Raghunathpura,35659,0,exact,2048
bhilwara,ASIND,chatarpura,Raghunathpura,35659,0.24700854700854707,loose,2023
bhilwara,BANERA,bamniya,Bamniya,35670,0,exact,2059
bhilwara,BANERA,baneda,Bamniya,35670,0.253968253968254,loose,2060
bhilwara,JAHAZPUR,sarsiya,Sarsiya,35743,0,exact,2133
bhilwara,JAHAZPUR,phlasiya,Sarsiya,35743,0.22023809523809523,loose,2129
bhilwara,MANDAL,bavdi,Bawadi,35787,0.17777777777777778,strict,2178
bhilwara,MANDAL,chawandiya,Bawadi,35787,0.2222222222222222,loose,2186
bhilwara,MANDAL,kabradiya,Bawadi,35787,0.2703703703703703,loose,2197
bhilwara,MANDAL,bavalas,Bawalas,35788,0.09523809523809525,strict,2177
bhilwara,MANDAL,aalmas,Bawalas,35788,0.1507936507936509,strict,2173
bhilwara,MANDAL,laduwas,Bawalas,35788,0.28571428571428575,loose,2201
bhilwara,MANDAL,bhagwanpura,Bhagwanpura,35792,0,exact,2181
bhilwara,MANDAL,gordhanpura,Bhagwanpura,35792,0.24431818181818185,loose,2194
bhilwara,MANDAL,bhemdiyas,Bheemdiyas,35793,0.033333333333333416,strict,2183
bhilwara,MANDAL,seediyas,Bheemdiyas,35793,0.14166666666666666,strict,2212
bhilwara,MANDAL,chankher,Chankhed,35795,0.08333333333333338,strict,2185
bhilwara,MANDAL,chandras,Chankhed,35795,0.25000000000000006,loose,2184
bhilwara,MANDAL,dhunwala (ma),Dhuwala(Mandal),35801,0.16317016317016325,strict,2190
bhilwara,MANDAL,dhuwala (kareda),Dhuwala(Mandal),35801,0.1721611721611722,strict,2191
bhilwara,MANDAL,keriya,Keriya,35808,0,exact,2200
bhilwara,MANDAL,gorkhiya,Keriya,35808,0.24722222222222212,loose,2195
bhilwara,MANDAL,leswa,Leswa,35810,0,exact,2202
bhilwara,MANDAL,chileswar,Leswa,35810,0.14814814814814825,strict,2187
bhilwara,MANDAL,mandal,Mandal,35811,0,exact,2204
bhilwara,MANDAL,aamdkala,Mandal,35811,0.2805555555555556,loose,2174
bhilwara,MANDAL,santokpura,Santokpura,35817,0,exact,2211
bhilwara,MANDAL,rampuria,Santokpura,35817,0.2916666666666667,loose,2210
bhilwara,MANDAL,shivpura,Santokpura,35817,0.2916666666666667,loose,2214
bhilwara,MANDAL,tahunka,Tahuka,35822,0.04761904761904765,strict,2216
bhilwara,MANDAL,thana,Tahuka,35822,0.2611111111111111,loose,2217
bhilwara,MANDALGARH,dhakarkhedi,Dhakar Kheri,35832,0.08585858585858598,strict,2228
bhilwara,MANDALGARH,malka kheda,Dhakar Kheri,35832,0.2601010101010101,loose,2248
bhilwara,MANDALGARH,sardarm ji ka kheda,Dhakar Kheri,35832,0.28934077618288156,loose,2259
bhilwara,MANDALGARH,dhamania,Dhamniya,35833,0.15476190476190485,strict,2229
bhilwara,MANDALGARH,kansya,Dhamniya,35833,0.27777777777777785,loose,2242
bhilwara,MANDALGARH,jaliya,Jaliya,35837,0,exact,2236
bhilwara,MANDALGARH,jalidri,Jaliya,35837,0.253968253968254,loose,2235
bhilwara,MANDALGARH,jassuji ka kheda,Jassu Ji Ka Khera,35838,0.12671568627450977,strict,2237
bhilwara,MANDALGARH,umaji ka kheda,Jassu Ji Ka Khera,35838,0.24288048552754443,loose,2270
bhilwara,MANDALGARH,kalyanpura,Kalyanpura,35842,0,exact,2241
bhilwara,MANDALGARH,vikrampura,Kalyanpura,35842,0.26666666666666666,loose,2271
bhilwara,MANDALGARH,khachrol,Khachrol,35844,0,exact,2243
bhilwara,MANDALGARH,aaroli,Khachrol,35844,0.27777777777777785,loose,2219
bhilwara,MANDALGARH,mohanpura,Mohanpura,35852,0,exact,2251
bhilwara,MANDALGARH,bhopatpura,Mohanpura,35852,0.2693121693121693,loose,2223
bhilwara,MANDALGARH,sukhpura,Mohanpura,35852,0.27314814814814825,loose,2265
bhilwara,MANDALGARH,gopalpura,Mohanpura,35852,0.27777777777777785,loose,2232
bhilwara,MANDALGARH,ralayata,Ralayata,35857,0,exact,2256
bhilwara,MANDALGARH,salavtiya,Ralayata,35857,0.27777777777777785,loose,2257
bhilwara,MANDALGARH,sarana,Sarana,35860,0,exact,2258
bhilwara,MANDALGARH,gudha (rana ji ka),Sarana,35860,0.2847222222222222,loose,2233
bhilwara,MANDALGARH,sarthala,Sarthala,35861,0,exact,2260
bhilwara,MANDALGARH,mangtala,Sarthala,35861,0.25000000000000006,loose,2249
bhilwara,MANDALGARH,shyamgarh,Shyamgarh,35862,0,exact,2262
bhilwara,MANDALGARH,shyampura,Shyamgarh,35862,0.19576719576719587,strict,2263
bhilwara,MANDALGARH,thalkalan,Thalkalan,35868,0,exact,2267
bhilwara,MANDALGARH,bijolia kalan,Thalkalan,35868,0.27553927553927565,loose,2224
bikaner,BIKANER,kanasar,Kanasar,36023,0,exact,2403
bikaner,BIKANER,napasar,Kanasar,36023,0.1507936507936509,strict,2414
bikaner,BIKANER,malasar,Malasar,36036,0,exact,2411
bikaner,BIKANER,ridmalsar,Malasar,36036,0.1587301587301588,strict,2418
bikaner,KOLAYAT,akkasar,Akasar,36058,0.04761904761904765,strict,2487
bikaner,KOLAYAT,khindasar,Akasar,36058,0.20370370370370378,loose,2513
bikaner,KOLAYAT,chani,Chani,36069,0,exact,2498
bikaner,KOLAYAT,charanwala,Chani,36069,0.26666666666666666,loose,2499
bikaner,KOLAYAT,gariyala,Gadiyala,36073,0.08333333333333338,strict,2503
bikaner,KOLAYAT,gogdiya vala,Gadiyala,36073,0.19444444444444453,strict,2506
bikaner,KOLAYAT,jhajhu,Jhajhu,36082,0,exact,2511
bikaner,KOLAYAT,bajju,Jhajhu,36082,0.2611111111111111,loose,2489
bikaner,LUNKARANSAR,garabdesar,Garabdesar,36102,0,exact,2531
bikaner,LUNKARANSAR,sansardesar,Garabdesar,36102,0.24090909090909093,loose,2554
bikaner,LUNKARANSAR,lunkaransar,Garabdesar,36102,0.28484848484848485,loose,2542
bikaner,LUNKARANSAR,kapurisar,Kapurisar,36107,0,exact,2536
bikaner,LUNKARANSAR,kharbara,Kapurisar,36107,0.27314814814814825,loose,2538
bikaner,LUNKARANSAR,takhtpura,Kapurisar,36107,0.27777777777777785,loose,2559
bikaner,NOKHA,badnu,Badhanoo,36131,0.23333333333333345,loose,2560
bikaner,NOKHA,bandhda,Badhanoo,36131,0.24206349206349215,loose,2561
bikaner,NOKHA,bhadla,Badhanoo,36131,0.2805555555555556,loose,2563
bikaner,NOKHA,kakda,Kakra,36154,0.13333333333333336,strict,2583
bikaner,NOKHA,kahira,Kakra,36154,0.17777777777777778,strict,2582
bikaner,NOKHA,kakku,Kakra,36154,0.26666666666666666,loose,2584
bikaner,NOKHA,mainsar,Mainsar,36160,0,exact,2590
bikaner,NOKHA,mansuri,Mainsar,36160,0.19047619047619044,strict,2591
bikaner,NOKHA,kisnasar,Mainsar,36160,0.2142857142857143,loose,2585
bikaner,NOKHA,dhingsari,Mainsar,36160,0.24338624338624346,loose,2571
bikaner,NOKHA,raisar,Raisar,36168,0,exact,2598
bikaner,NOKHA,rasisar,Raisar,36168,0.10317460317460315,strict,2599
bikaner,NOKHA,sadhasar,Sadhasar,36171,0,exact,2601
bikaner,NOKHA,hansasar,Sadhasar,36171,0.130952380952381,strict,2574
bikaner,NOKHA,sadhuna,Sadhasar,36171,0.22023809523809523,loose,2602
bikaner,NOKHA,salundiya,Salundiya,36173,0,exact,2603
bikaner,NOKHA,sarunda,Salundiya,36173,0.1587301587301588,strict,2604
bikaner,NOKHA,somalsar,Somalsar,36177,0,exact,2607
bikaner,NOKHA,desalsar,Somalsar,36177,0.1666666666666667,strict,2569
bikaner,NOKHA,surpura,Surpura,36178,0,exact,2608
bikaner,NOKHA,swarupsar,Surpura,36178,0.26984126984126994,loose,2609
bikaner,DUNGARGARH,likhmadesar,Likhmadesar,36200,0,exact,2442
bikaner,DUNGARGARH,lekhasar,Likhmadesar,36200,0.16287878787878796,strict,2441
bikaner,DUNGARGARH,surajansar,Surjansar,36208,0.12592592592592597,strict,2450
bikaner,DUNGARGARH,berjangsar,Surjansar,36208,0.1740740740740741,strict,2429
bundi,HINDOLI,chhabadiyon ka nayawaon,Chhabariyon Ka Naya Gaon,36223,0.07065217391304351,strict,2653
bundi,HINDOLI,dhabayon ka nayagaon,Chhabariyon Ka Naya Gaon,36223,0.08611111111111115,strict,2657
bundi,KESHORAI PATAN,mohanpura,Mohanpura,36287,0,exact,2717
bundi,KESHORAI PATAN,dolatpura,Mohanpura,36287,0.22222222222222238,loose,2699
bundi,NAINWA,dodi,Dodi,36307,0,exact,2737
bundi,NAINWA,dei,Dodi,36307,0.27777777777777785,loose,2736
pratapgarh,ARNOD,lalgarh,Lalgarh,36411,0,exact,7452
pratapgarh,ARNOD,kangarh,Lalgarh,36411,0.19047619047619044,strict,7450
pratapgarh,ARNOD,salamgarh,Lalgarh,36411,0.26984126984126994,loose,7459
chittorgarh,BARISADRI,khardewala,Khardeola,36435,0.14537037037037034,strict,2804
chittorgarh,BARISADRI,khermaliya,Khardeola,36435,0.2216931216931217,loose,2805
chittorgarh,BEGUN,motipura,Motipura,36467,0,exact,2837
chittorgarh,BEGUN,dolatpura,Motipura,36467,0.19444444444444453,strict,2823
chittorgarh,BHAINSRORGARH,badodiya,Badodiya,36503,0,exact,2873
chittorgarh,BHAINSRORGARH,badoliya,Badodiya,36503,0.08333333333333338,strict,2874
chittorgarh,BHOPALSAGAR,patoliya,Patoliya,36541,0,exact,2912
chittorgarh,BHOPALSAGAR,aakola,Patoliya,36541,0.27777777777777785,loose,2896
chittorgarh,DUNGLA,bhatoli bagariyan,Bhatoli Bagriyan,36612,0.06127450980392155,strict,2957
chittorgarh,DUNGLA,bhatoli gujaran,Bhatoli Bagriyan,36612,0.13258547008547017,strict,2958
chittorgarh,KAPASAN,nimbaheda,Nimbahera,36669,0.07407407407407415,strict,3015
chittorgarh,KAPASAN,bamniya,Nimbahera,36669,0.26984126984126994,loose,3002
chittorgarh,NIMBAHERA,gadola,Gadola,36691,0,exact,3039
chittorgarh,NIMBAHERA,falva,Gadola,36691,0.3,loose,3038
chittorgarh,NIMBAHERA,unkhaliya,Ukhaliya,36712,0.037037037037037104,strict,3058
chittorgarh,NIMBAHERA,bhavliya,Ukhaliya,36712,0.1666666666666667,strict,3033
pratapgarh,PRATAPGARH,bori,Bori,36723,0,exact,7556
pratapgarh,PRATAPGARH,khoria,Bori,36723,0.25000000000000006,loose,7570
pratapgarh,PRATAPGARH,jhasari,Jhasri,36732,0.04761904761904765,strict,7565
pratapgarh,PRATAPGARH,jolar,Jhasri,36732,0.3,loose,7566
pratapgarh,PRATAPGARH,kulthana,Kulthana,36740,0,exact,7572
pratapgarh,PRATAPGARH,thara,Kulthana,36740,0.23333333333333345,loose,7586
pratapgarh,PRATAPGARH,luharia,Luhariya,36742,0.04166666666666672,strict,7574
pratapgarh,PRATAPGARH,bardiya,Luhariya,36742,0.22023809523809523,loose,7552
pratapgarh,PRATAPGARH,siddhpura,Sidh Pura,36757,0.07407407407407415,strict,7584
pratapgarh,PRATAPGARH,kulmipura,Sidh Pura,36757,0.29629629629629634,loose,7571
churu,CHURU,kedvasar,Kheenwasar,36805,0.21666666666666667,loose,3099
churu,CHURU,khinvsar,Kheenwasar,36805,0.2722222222222222,loose,3102
churu,RATANGARH,ladhasar,Ladhasar,36891,0,exact,3188
churu,RATANGARH,lachdsar,Ladhasar,36891,0.17857142857142858,strict,3187
churu,SARDAR SHAHAR,jaitsisar,Jaitsisar,36927,0,exact,3225
churu,SARDAR SHAHAR,ajitsar,Jaitsisar,36927,0.12169312169312176,strict,3205
churu,SARDAR SHAHAR,jaitasar,Jaitasar,36928,0,exact,3224
churu,SARDAR SHAHAR,baijasar,Jaitasar,36928,0.15476190476190485,strict,3208
churu,SUJANGARH,badaber,Barabar,36957,0.19047619047619044,strict,3254
churu,SUJANGARH,balera,Barabar,36957,0.253968253968254,loose,3257
churu,SUJANGARH,bhasina,Bhaseena,36963,0.130952380952381,strict,3260
churu,SUJANGARH,tehandesar,Bhaseena,36963,0.26071428571428573,loose,3300
churu,SUJANGARH,cherla,Charla,36967,0.11111111111111106,strict,3264
churu,SUJANGARH,luhara,Charla,36967,0.22222222222222238,loose,3286
churu,SUJANGARH,chadwas,Charla,36967,0.253968253968254,loose,3263
churu,SUJANGARH,iyara,Charla,36967,0.3,loose,3274
churu,SUJANGARH,amarsar,Harasar,36976,0.1507936507936509,strict,3253
churu,SUJANGARH,herasar,Harasar,36976,0.2063492063492064,loose,3273
churu,SUJANGARH,randhisar,Randhisar,36997,0,exact,3294
churu,SUJANGARH,badhsar,Randhisar,36997,0.1587301587301588,strict,3255
churu,SUJANGARH,salasar,Salasar,36999,0,exact,3296
churu,SUJANGARH,kalyansar,Salasar,36999,0.1587301587301588,strict,3279
churu,SUJANGARH,sandawa,Salasar,36999,0.28571428571428575,loose,3297
churu,TARANAGAR,srayan,Sarayan,37031,0.1587301587301588,strict,3330
churu,TARANAGAR,sahawa,Sarayan,37031,0.253968253968254,loose,3327
dausa,BANDIKUI,bhandeda,Bhandeda,37042,0,exact,3340
dausa,BANDIKUI,chandera,Bhandeda,37042,0.1666666666666667,strict,3343
dausa,BANDIKUI,balaheda,Bhandeda,37042,0.27777777777777785,loose,3338
dausa,BANDIKUI,bhanvata bhanvti,Bhanwata,37043,0.2291666666666667,loose,3341
dausa,BANDIKUI,baswa,Bhanwata,37043,0.23333333333333345,loose,3339
dausa,BANDIKUI,dhanavad,Dhanawar,37047,0.1666666666666667,strict,3345
dausa,BANDIKUI,karnavar,Dhanawar,37047,0.25000000000000006,loose,3355
dausa,BANDIKUI,kolva,Kolwa,37060,0.13333333333333336,strict,3357
dausa,BANDIKUI,kolana,Kolwa,37060,0.17777777777777778,strict,3356
dausa,BANDIKUI,lotwada,Kolwa,37060,0.29285714285714287,loose,3358
dausa,BANDIKUI,mudghisiya,Mundghisya,37063,0.06666666666666678,strict,3360
dausa,BANDIKUI,muhi,Mundghisya,37063,0.20000000000000007,loose,3361
dausa,BANDIKUI,gudliya,Mundghisya,37063,0.2642857142857143,loose,3351
dausa,BANDIKUI,peechupada kalan,Peechupara Kalan,37069,0.04166666666666672,strict,3366
dausa,BANDIKUI,badliya kalan,Peechupara Kalan,37069,0.2948717948717949,loose,3336
dausa,BANDIKUI,pratappura,Pratappura,37071,0,exact,3369
dausa,BANDIKUI,panditpura,Pratappura,37071,0.20000000000000007,loose,3365
dausa,DAUSA,bapi,Bapi,37080,0,exact,3377
dausa,DAUSA,baniyana,Bapi,37080,0.2916666666666667,loose,3376
dausa,DAUSA,bhankari,Bhankri,37082,0.04166666666666672,strict,3379
dausa,DAUSA,bhandarej,Bhankri,37082,0.24338624338624346,loose,3378
dausa,DAUSA,bishanpura,Bishanpura,37083,0,exact,3380
dausa,DAUSA,khanpura,Bishanpura,37083,0.14166666666666666,strict,3399
dausa,DAUSA,boroda,Boroda,37084,0,exact,3381
dausa,DAUSA,alooda,Boroda,37084,0.22222222222222238,loose,3373
dausa,DAUSA,chawandeda,Chawandhera,37086,0.09393939393939396,strict,3383
dausa,DAUSA,lawan,Chawandhera,37086,0.27878787878787886,loose,3406
dausa,DAUSA,khawaraoji,Chawandhera,37086,0.28484848484848485,loose,3401
dausa,DAUSA,jopada,Jopara,37097,0.11111111111111106,strict,3394
dausa,DAUSA,piyariwas,Jopara,37097,0.29629629629629634,loose,3415
dausa,DAUSA,kherwal,Khairwal,37105,0.2142857142857143,loose,3402
dausa,DAUSA,khanwas,Khairwal,37105,0.22023809523809523,loose,3400
dausa,DAUSA,dharnwas,Khairwal,37105,0.25000000000000006,loose,3386
dausa,DAUSA,nagal bairse,Nangal Bersi,37116,0.08585858585858598,strict,3410
dausa,DAUSA,nagal govind,Nangal Bersi,37116,0.27777777777777773,loose,3411
dausa,DAUSA,ralavata,Ralawata,37120,0.08333333333333338,strict,3417
dausa,DAUSA,dungarawata,Ralawata,37120,0.23484848484848492,loose,3388
dausa,DAUSA,nagal rajawatan,Ralawata,37120,0.2597222222222223,loose,3412
dausa,DAUSA,shyamlawas,Ralawata,37120,0.2916666666666667,loose,3419
dausa,LALSOT,chondiwas,Chonriyawas,37135,0.16961279461279474,strict,3432
dausa,LALSOT,gangliyawas,Chonriyawas,37135,0.24242424242424254,loose,3439
dausa,LALSOT,nayabas,Chonriyawas,37135,0.27705627705627717,loose,3455
dausa,LALSOT,mahariya,Mahariya,37154,0,exact,3452
dausa,LALSOT,mandawari,Mahariya,37154,0.27777777777777785,loose,3453
dausa,LALSOT,nirjharna,Nirjharna,37158,0,exact,3457
dausa,LALSOT,nijampura,Nirjharna,37158,0.22222222222222238,loose,3456
dausa,LALSOT,sanwasa,Sanwasa,37166,0,exact,3464
dausa,LALSOT,rahuwas,Sanwasa,37166,0.28571428571428575,loose,3460
dausa,LALSOT,suratpura,Suratpuar,37171,0.037037037037037104,strict,3469
dausa,LALSOT,dungarpur,Suratpuar,37171,0.27777777777777785,loose,3438
dausa,LALSOT,jhanpda,Jhanpda,37174,0,exact,3442
dausa,LALSOT,palunda,Jhanpda,37174,0.28571428571428575,loose,3458
dausa,MAHWA,dhand,Dhand,37181,0,exact,3477
dausa,MAHWA,dholakheda,Dhand,37181,0.26666666666666666,loose,3478
dausa,MAHWA,gangwana,Gagwana,37182,0.13690476190476192,strict,3481
dausa,MAHWA,jatwada,Gagwana,37182,0.28571428571428575,loose,3486
dausa,MAHWA,mandawar,Gagwana,37182,0.28690476190476194,loose,3494
dausa,MAHWA,norangwada,Gagwana,37182,0.2920634920634921,loose,3496
dausa,MAHWA,gajipur,Gazipur,37185,0.09523809523809525,strict,3480
dausa,MAHWA,raipur,Gazipur,37185,0.1507936507936509,strict,3502
dausa,MAHWA,hadiya,Handiya,37187,0.04761904761904765,strict,3483
dausa,MAHWA,haldena,Handiya,37187,0.28571428571428575,loose,3484
dausa,MAHWA,khedala bujarg,Kherla Bujurg,37192,0.15301365301365305,strict,3489
dausa,MAHWA,kesra,Kherla Bujurg,37192,0.29743589743589743,loose,3488
dausa,MAHWA,palanaheda,Palanhera,37199,0.1662037037037037,strict,3498
dausa,MAHWA,pakhar,Palanhera,37199,0.2703703703703703,loose,3497
dausa,SIKRAI,chokarwada,Bairwanda,37215,0.24444444444444452,loose,3520
dausa,SIKRAI,mariyada,Bairwanda,37215,0.25000000000000006,loose,3539
dausa,SIKRAI,bavanpada,Bairwanda,37215,0.27777777777777785,loose,3517
dausa,SIKRAI,farashpura,Frashpura,37223,0.07037037037037047,strict,3524
dausa,SIKRAI,achalpura,Frashpura,37223,0.22222222222222238,loose,3515
dausa,SIKRAI,shekhpura,Frashpura,37223,0.22222222222222238,loose,3550
dausa,SIKRAI,jaisinghpura,Jaisinghpura,37230,0,exact,3531
dausa,SIKRAI,nihalpura,Jaisinghpura,37230,0.21064814814814825,loose,3545
dausa,SIKRAI,kalwan,Kalwan,37233,0,exact,3534
dausa,SIKRAI,kailai,Kalwan,37233,0.22222222222222238,loose,3532
dausa,SIKRAI,nandari,Nandri,37243,0.04761904761904765,strict,3544
dausa,SIKRAI,sikandara,Nandri,37243,0.29629629629629634,loose,3551
dausa,SIKRAI,pancholi,Pancholi,37245,0,exact,3546
dausa,SIKRAI,ranoli,Pancholi,37245,0.18055555555555555,strict,3549
dausa,SIKRAI,udaipura,Udaipura,37254,0,exact,3555
dausa,SIKRAI,mohachingpura,Udaipura,37254,0.26282051282051283,loose,3541
dholpur,BARI,dhanora,Dhanora,37259,0,exact,3561
dholpur,BARI,nidhara,Dhanora,37259,0.19047619047619044,strict,3575
dholpur,BASERI,baroli,Bharli,37293,0.11111111111111106,strict,3592
dholpur,BASERI,khroli,Bharli,37293,0.22222222222222238,loose,3606
dholpur,BASERI,bijholi,Bharli,37293,0.253968253968254,loose,3595
dholpur,BASERI,ratanpur,Ratanpur,37316,0,exact,3616
dholpur,BASERI,madanpur,Ratanpur,37316,0.1666666666666667,strict,3609
dholpur,BASERI,nadanpur,Ratanpur,37316,0.1666666666666667,strict,3614
dholpur,BASERI,sermathura,Ratanpur,37316,0.2916666666666667,loose,3619
dholpur,DHOLPUR,basai samanta,Basai Samanta,37324,0,exact,3625
dholpur,DHOLPUR,basainawab,Basai Samanta,37324,0.23653846153846148,loose,3626
dholpur,DHOLPUR,kotra,Kotra,37339,0,exact,3643
dholpur,DHOLPUR,kolwa,Kotra,37339,0.26666666666666666,loose,3641
dholpur,DHOLPUR,moroli,Moroli,37347,0,exact,3651
dholpur,DHOLPUR,sehroli,Moroli,37347,0.253968253968254,loose,3664
dholpur,DHOLPUR,purani chhawni,Purani Chhawanee,37355,0.08630952380952378,strict,3660
dholpur,DHOLPUR,purani,Purani Chhawanee,37355,0.20833333333333337,loose,3659
dholpur,DHOLPUR,tanda,Tanda,37364,0,exact,3667
dholpur,DHOLPUR,kurandia,Tanda,37364,0.23333333333333345,loose,3645
dholpur,DHOLPUR,mandhakakoli,Tanda,37364,0.2888888888888889,loose,3648
dholpur,RAJAKHERA,bajnan,Bajna,37369,0.05555555555555556,strict,3670
dholpur,RAJAKHERA,bhasena,Bajna,37369,0.20952380952380956,loose,3673
dholpur,RAJAKHERA,devkheda,Deokhera,37375,0.1666666666666667,strict,3675
dholpur,RAJAKHERA,dulhra,Deokhera,37375,0.27777777777777785,loose,3677
dholpur,RAJAKHERA,hathvari,Hathwari,37379,0.08333333333333338,strict,3679
dholpur,RAJAKHERA,luhari,Hathwari,37379,0.27777777777777785,loose,3688
dholpur,RAJAKHERA,jasupura,Jasoopura,37381,0.16335978835978843,strict,3681
dholpur,RAJAKHERA,kasimpur,Jasoopura,37381,0.27314814814814825,loose,3683
dholpur,DHOLPUR,karimpur,Kasimpur,37383,0.08333333333333338,strict,3640
dholpur,DHOLPUR,tasima,Kasimpur,37383,0.27777777777777785,loose,3668
dholpur,RAJAKHERA,nagar,Nagar,37395,0,exact,3694
dholpur,RAJAKHERA,mangrol,Nagar,37395,0.29285714285714287,loose,3690
dholpur,RAJAKHERA,sadapur,Sadapur,37398,0,exact,3698
