Year,District,NN/NP/NPP Name,Ward Name(Seat Category),Winning Candidate (Name-Party-Symbol),First Runner-up Candidate (Name-Party-Symbol),Name,Ward,Candidate,Party,Symbol,Votes Secured,Total Votes Polled,Invalid Votes,Tender Votes,Valid Votes
2019,हरिद्वार,नगर निगम रुड़की,27-मकतूलपुरी(अनारक्षित ),शक्ति सिंह -निर्दलीय-वायुयान,अनुप गुप्ता -निर्दलीय-केतली,नगर निगम रुड़की,27-मकतूलपुरी,अनुप गुप्ता,निर्दलीय,केतली,646,2340,66,0,2274
2019,हरिद्वार,नगर निगम रुड़की,40-सतलबपुरी(अनुसूचित जाति),मनोज कुमार-भारतीय जनता पार्टी (BJP)-कमल,सुधीर कुमार -निर्दलीय-कांच का गिलास,नगर निगम रुड़की,40-सतलबपुरी,NOTA,,,6,2464,81,0,2383
2019,हरिद्वार,नगर निगम रुड़की,40-सतलबपुरी(अनुसूचित जाति),मनोज कुमार-भारतीय जनता पार्टी (BJP)-कमल,सुधीर कुमार -निर्दलीय-कांच का गिलास,नगर निगम रुड़की,40-सतलबपुरी,सुधीर कुमार,निर्दलीय,कांच का गिलास,625,2464,81,0,2383
2019,हरिद्वार,नगर निगम रुड़की,40-सतलबपुरी(अनुसूचित जाति),मनोज कुमार-भारतीय जनता पार्टी (BJP)-कमल,सुधीर कुमार -निर्दलीय-कांच का गिलास,नगर निगम रुड़की,40-सतलबपुरी,लोकेश कुमार,निर्दलीय,कैरम बोर्ड,47,2464,81,0,2383
2019,हरिद्वार,नगर निगम रुड़की,40-सतलबपुरी(अनुसूचित जाति),मनोज कुमार-भारतीय जनता पार्टी (BJP)-कमल,सुधीर कुमार -निर्दलीय-कांच का गिलास,नगर निगम रुड़की,40-सतलबपुरी,रविन्द्र कौशल,निर्दलीय,गैस का चूल्हा,168,2464,81,0,2383
2019,हरिद्वार,नगर निगम रुड़की,40-सतलबपुरी(अनुसूचित जाति),मनोज कुमार-भारतीय जनता पार्टी (BJP)-कमल,सुधीर कुमार -निर्दलीय-कांच का गिलास,नगर निगम रुड़की,40-सतलबपुरी,राजेन्द्र प्रसाद,बहुजन समाज पार्टी (BSP),हाथी,512,2464,81,0,2383
2019,हरिद्वार,नगर निगम रुड़की,40-सतलबपुरी(अनुसूचित जाति),मनोज कुमार-भारतीय जनता पार्टी (BJP)-कमल,सुधीर कुमार -निर्दलीय-कांच का गिलास,नगर निगम रुड़की,40-सतलबपुरी,मनोज कुमार,भारतीय जनता पार्टी (BJP),कमल,1025,2464,81,0,2383
2019,हरिद्वार,नगर निगम रुड़की,39-काशीपुरी(अनारक्षित ),मौ0 मुन्तजिर -निर्दलीय-केतली,संजय -भारतीय जनता पार्टी (BJP)-कमल,नगर निगम रुड़की,39-काशीपुरी,NOTA,,,7,2031,94,0,1937
2019,हरिद्वार,नगर निगम रुड़की,39-काशीपुरी(अनारक्षित ),मौ0 मुन्तजिर -निर्दलीय-केतली,संजय -भारतीय जनता पार्टी (BJP)-कमल,नगर निगम रुड़की,39-काशीपुरी,साबिर हुसैन,निर्दलीय,कांच का गिलास,73,2031,94,0,1937
2019,हरिद्वार,नगर निगम रुड़की,39-काशीपुरी(अनारक्षित ),मौ0 मुन्तजिर -निर्दलीय-केतली,संजय -भारतीय जनता पार्टी (BJP)-कमल,नगर निगम रुड़की,39-काशीपुरी,सचिन कारवाल,निर्दलीय,वायुयान,71,2031,94,0,1937
2019,हरिद्वार,नगर निगम रुड़की,39-काशीपुरी(अनारक्षित ),मौ0 मुन्तजिर -निर्दलीय-केतली,संजय -भारतीय जनता पार्टी (BJP)-कमल,नगर निगम रुड़की,39-काशीपुरी,मौ0 शाहनवाज,निर्दलीय,केला,131,2031,94,0,1937
2019,हरिद्वार,नगर निगम रुड़की,36-भारत नगर(अनारक्षित ),कमरेज -निर्दलीय-अलमारी,इनायतुल्लाह -निर्दलीय-छत का पंखा,नगर निगम रुड़की,36-भारत नगर,मौ0 इरफान,निर्दलीय,वायुयान,327,4225,235,0,3990
2019,हरिद्वार,नगर निगम रुड़की,24-सलेमपुर औद्योगिक(अनु0जाति (महिला)),सपना-भारतीय जनता पार्टी (BJP)-कमल,पूजा-निर्दलीय-छत का पंखा,नगर निगम रुड़की,24-सलेमपुर औद्योगिक,पूजा,निर्दलीय,छत का पंखा,651,2629,113,0,2516
2019,हरिद्वार,नगर निगम रुड़की,36-भारत नगर(अनारक्षित ),कमरेज -निर्दलीय-अलमारी,इनायतुल्लाह -निर्दलीय-छत का पंखा,नगर निगम रुड़की,36-भारत नगर,इनायतुल्लाह,निर्दलीय,छत का पंखा,1322,4225,235,0,3990
2019,हरिद्वार,नगर निगम रुड़की,36-भारत नगर(अनारक्षित ),कमरेज -निर्दलीय-अलमारी,इनायतुल्लाह -निर्दलीय-छत का पंखा,नगर निगम रुड़की,36-भारत नगर,शाहनवाज,बहुजन समाज पार्टी (BSP),हाथी,149,4225,235,0,3990
2019,हरिद्वार,नगर निगम रुड़की,32-वर्ड बैंक कालोनी(अनारक्षित ),आशीष अग्रवाल -भारतीय राष्ट्रीय कांग्रेस (INC)-हाथ,दिनेश शर्मा -भारतीय जनता पार्टी (BJP)-कमल,नगर निगम रुड़की,32-वर्ड बैंक कालोनी,आशीष अग्रवाल,भारतीय राष्ट्रीय कांग्रेस (INC),हाथ,462,1560,60,0,1500
2019,हरिद्वार,नगर निगम रुड़की,31-पूर्वी अम्बर तालाब(पिछड़ी जाति ),चन्द्र प्रकाश वर्मा (बाटा)-निर्दलीय-अलमारी,अमित सहदेव -निर्दलीय-केतली,नगर निगम रुड़की,31-पूर्वी अम्बर तालाब,NOTA,,,7,1452,40,0,1412
2019,हरिद्वार,नगर निगम रुड़की,31-पूर्वी अम्बर तालाब(पिछड़ी जाति ),चन्द्र प्रकाश वर्मा (बाटा)-निर्दलीय-अलमारी,अमित सहदेव -निर्दलीय-केतली,नगर निगम रुड़की,31-पूर्वी अम्बर तालाब,युवराज सहदेव,निर्दलीय,छत का पंखा,15,1452,40,0,1412
2019,हरिद्वार,नगर निगम रुड़की,31-पूर्वी अम्बर तालाब(पिछड़ी जाति ),चन्द्र प्रकाश वर्मा (बाटा)-निर्दलीय-अलमारी,अमित सहदेव -निर्दलीय-केतली,नगर निगम रुड़की,31-पूर्वी अम्बर तालाब,चन्द्र प्रकाश वर्मा (बाटा),निर्दलीय,अलमारी,809,1452,40,0,1412
2019,हरिद्वार,नगर निगम रुड़की,31-पूर्वी अम्बर तालाब(पिछड़ी जाति ),चन्द्र प्रकाश वर्मा (बाटा)-निर्दलीय-अलमारी,अमित सहदेव -निर्दलीय-केतली,नगर निगम रुड़की,31-पूर्वी अम्बर तालाब,अमित सहदेव,निर्दलीय,केतली,434,1452,40,0,1412
2019,हरिद्वार,नगर निगम रुड़की,31-पूर्वी अम्बर तालाब(पिछड़ी जाति ),चन्द्र प्रकाश वर्मा (बाटा)-निर्दलीय-अलमारी,अमित सहदेव -निर्दलीय-केतली,नगर निगम रुड़की,31-पूर्वी अम्बर तालाब,राकेश धीमान,भारतीय जनता पार्टी (BJP),कमल,147,1452,40,0,1412
2019,हरिद्वार,नगर निगम रुड़की,30-पश्चिमी अम्बर तालाब(अनुसूचित जाति),चारु चन्द-भारतीय राष्ट्रीय कांग्रेस (INC)-हाथ,त्रिलोक भान -भारतीय जनता पार्टी (BJP)-कमल,नगर निगम रुड़की,30-पश्चिमी अम्बर तालाब,NOTA,,,23,2758,74,0,2684
2019,हरिद्वार,नगर निगम रुड़की,30-पश्चिमी अम्बर तालाब(अनुसूचित जाति),चारु चन्द-भारतीय राष्ट्रीय कांग्रेस (INC)-हाथ,त्रिलोक भान -भारतीय जनता पार्टी (BJP)-कमल,नगर निगम रुड़की,30-पश्चिमी अम्बर तालाब,नरेश बिरला,निर्दलीय,टोप,69,2758,74,0,2684
2019,हरिद्वार,नगर निगम रुड़की,30-पश्चिमी अम्बर तालाब(अनुसूचित जाति),चारु चन्द-भारतीय राष्ट्रीय कांग्रेस (INC)-हाथ,त्रिलोक भान -भारतीय जनता पार्टी (BJP)-कमल,नगर निगम रुड़की,30-पश्चिमी अम्बर तालाब,अजीत मधुकर,निर्दलीय,मोमबत्ती,466,2758,74,0,2684
2019,हरिद्वार,नगर निगम रुड़की,30-पश्चिमी अम्बर तालाब(अनुसूचित जाति),चारु चन्द-भारतीय राष्ट्रीय कांग्रेस (INC)-हाथ,त्रिलोक भान -भारतीय जनता पार्टी (BJP)-कमल,नगर निगम रुड़की,30-पश्चिमी अम्बर तालाब,त्रिलोक भान,भारतीय जनता पार्टी (BJP),कमल,642,2758,74,0,2684
2019,हरिद्वार,नगर निगम रुड़की,32-वर्ड बैंक कालोनी(अनारक्षित ),आशीष अग्रवाल -भारतीय राष्ट्रीय कांग्रेस (INC)-हाथ,दिनेश शर्मा -भारतीय जनता पार्टी (BJP)-कमल,नगर निगम रुड़की,32-वर्ड बैंक कालोनी,दिनेश शर्मा,भारतीय जनता पार्टी (BJP),कमल,414,1560,60,0,1500
2019,हरिद्वार,नगर निगम रुड़की,30-पश्चिमी अम्बर तालाब(अनुसूचित जाति),चारु चन्द-भारतीय राष्ट्रीय कांग्रेस (INC)-हाथ,त्रिलोक भान -भारतीय जनता पार्टी (BJP)-कमल,नगर निगम रुड़की,30-पश्चिमी अम्बर तालाब,नरेन्द्र,बहुजन समाज पार्टी (BSP),हाथी,574,2758,74,0,2684
2019,हरिद्वार,नगर निगम रुड़की,29-साकेत(अनुसूचित जाति),धीरजपाल -निर्दलीय-ईट,मोहित -भारतीय जनता पार्टी (BJP)-कमल,नगर निगम रुड़की,29-साकेत,NOTA,,,8,2229,113,0,2116
2019,हरिद्वार,नगर निगम रुड़की,29-साकेत(अनुसूचित जाति),धीरजपाल -निर्दलीय-ईट,मोहित -भारतीय जनता पार्टी (BJP)-कमल,नगर निगम रुड़की,29-साकेत,धीरजपाल,निर्दलीय,ईट,842,2229,113,0,2116
2019,हरिद्वार,नगर निगम रुड़की,29-साकेत(अनुसूचित जाति),धीरजपाल -निर्दलीय-ईट,मोहित -भारतीय जनता पार्टी (BJP)-कमल,नगर निगम रुड़की,29-साकेत,रेखा रानी,बहुजन समाज पार्टी (BSP),हाथी,392,2229,113,0,2116
2019,हरिद्वार,नगर निगम रुड़की,29-साकेत(अनुसूचित जाति),धीरजपाल -निर्दलीय-ईट,मोहित -भारतीय जनता पार्टी (BJP)-कमल,नगर निगम रुड़की,29-साकेत,मोहित,भारतीय जनता पार्टी (BJP),कमल,615,2229,113,0,2116
2019,हरिद्वार,नगर निगम रुड़की,29-साकेत(अनुसूचित जाति),धीरजपाल -निर्दलीय-ईट,मोहित -भारतीय जनता पार्टी (BJP)-कमल,नगर निगम रुड़की,29-साकेत,कमलेश,भारतीय राष्ट्रीय कांग्रेस (INC),हाथ,259,2229,113,0,2116
2019,हरिद्वार,नगर निगम रुड़की,28-पूर्वीदीन दयाल(अनारक्षित ),अनूप सिंह-भारतीय जनता पार्टी (BJP)-कमल,रिशु सिंह राणा-भारतीय राष्ट्रीय कांग्रेस (INC)-हाथ,नगर निगम रुड़की,28-पूर्वीदीन दयाल,NOTA,,,4,1760,94,0,1666
2019,हरिद्वार,नगर निगम रुड़की,28-पूर्वीदीन दयाल(अनारक्षित ),अनूप सिंह-भारतीय जनता पार्टी (BJP)-कमल,रिशु सिंह राणा-भारतीय राष्ट्रीय कांग्रेस (INC)-हाथ,नगर निगम रुड़की,28-पूर्वीदीन दयाल,सुबोध कुमार यादव,निर्दलीय,छत का पंखा,18,1760,94,0,1666
2019,हरिद्वार,नगर निगम रुड़की,28-पूर्वीदीन दयाल(अनारक्षित ),अनूप सिंह-भारतीय जनता पार्टी (BJP)-कमल,रिशु सिंह राणा-भारतीय राष्ट्रीय कांग्रेस (INC)-हाथ,नगर निगम रुड़की,28-पूर्वीदीन दयाल,रिशु सिंह राणा,भारतीय राष्ट्रीय कांग्रेस (INC),हाथ,697,1760,94,0,1666
2019,हरिद्वार,नगर निगम रुड़की,28-पूर्वीदीन दयाल(अनारक्षित ),अनूप सिंह-भारतीय जनता पार्टी (BJP)-कमल,रिशु सिंह राणा-भारतीय राष्ट्रीय कांग्रेस (INC)-हाथ,नगर निगम रुड़की,28-पूर्वीदीन दयाल,मनोज कुमार,बहुजन समाज पार्टी (BSP),हाथी,75,1760,94,0,1666
2019,हरिद्वार,नगर निगम रुड़की,28-पूर्वीदीन दयाल(अनारक्षित ),अनूप सिंह-भारतीय जनता पार्टी (BJP)-कमल,रिशु सिंह राणा-भारतीय राष्ट्रीय कांग्रेस (INC)-हाथ,नगर निगम रुड़की,28-पूर्वीदीन दयाल,अनूप सिंह,भारतीय जनता पार्टी (BJP),कमल,872,1760,94,0,1666
2019,हरिद्वार,नगर निगम रुड़की,30-पश्चिमी अम्बर तालाब(अनुसूचित जाति),चारु चन्द-भारतीय राष्ट्रीय कांग्रेस (INC)-हाथ,त्रिलोक भान -भारतीय जनता पार्टी (BJP)-कमल,नगर निगम रुड़की,30-पश्चिमी अम्बर तालाब,चारु चन्द,भारतीय राष्ट्रीय कांग्रेस (INC),हाथ,910,2758,74,0,2684
2019,हरिद्वार,नगर निगम रुड़की,32-वर्ड बैंक कालोनी(अनारक्षित ),आशीष अग्रवाल -भारतीय राष्ट्रीय कांग्रेस (INC)-हाथ,दिनेश शर्मा -भारतीय जनता पार्टी (BJP)-कमल,नगर निगम रुड़की,32-वर्ड बैंक कालोनी,फिरोज खान,निर्दलीय,बस,89,1560,60,0,1500
2019,हरिद्वार,नगर निगम रुड़की,32-वर्ड बैंक कालोनी(अनारक्षित ),आशीष अग्रवाल -भारतीय राष्ट्रीय कांग्रेस (INC)-हाथ,दिनेश शर्मा -भारतीय जनता पार्टी (BJP)-कमल,नगर निगम रुड़की,32-वर्ड बैंक कालोनी,बानो,निर्दलीय,केतली,338,1560,60,0,1500
2019,हरिद्वार,नगर निगम रुड़की,32-वर्ड बैंक कालोनी(अनारक्षित ),आशीष अग्रवाल -भारतीय राष्ट्रीय कांग्रेस (INC)-हाथ,दिनेश शर्मा -भारतीय जनता पार्टी (BJP)-कमल,नगर निगम रुड़की,32-वर्ड बैंक कालोनी,सीमा रानी (बाटा ),निर्दलीय,अलमारी,192,1560,60,0,1500
2019,हरिद्वार,नगर निगम रुड़की,35-माहीग्रान(पिछड़ी जाति (महिला)),रेशमा प्रवीन -निर्दलीय-कैंची,नसरीन बेगम -निर्दलीय-वायुयान,नगर निगम रुड़की,35-माहीग्रान,NOTA,,,5,2928,98,0,2830
2019,हरिद्वार,नगर निगम रुड़की,35-माहीग्रान(पिछड़ी जाति (महिला)),रेशमा प्रवीन -निर्दलीय-कैंची,नसरीन बेगम -निर्दलीय-वायुयान,नगर निगम रुड़की,35-माहीग्रान,शाईन बानो,निर्दलीय,ईट,354,2928,98,0,2830
2019,हरिद्वार,नगर निगम रुड़की,35-माहीग्रान(पिछड़ी जाति (महिला)),रेशमा प्रवीन -निर्दलीय-कैंची,नसरीन बेगम -निर्दलीय-वायुयान,नगर निगम रुड़की,35-माहीग्रान,शमसीदा,निर्दलीय,टार्च,319,2928,98,0,2830
2019,हरिद्वार,नगर निगम रुड़की,35-माहीग्रान(पिछड़ी जाति (महिला)),रेशमा प्रवीन -निर्दलीय-कैंची,नसरीन बेगम -निर्दलीय-वायुयान,नगर निगम रुड़की,35-माहीग्रान,कु0 शबाना,निर्दलीय,बस,20,2928,98,0,2830
2019,हरिद्वार,नगर निगम रुड़की,35-माहीग्रान(पिछड़ी जाति (महिला)),रेशमा प्रवीन -निर्दलीय-कैंची,नसरीन बेगम -निर्दलीय-वायुयान,नगर निगम रुड़की,35-माहीग्रान,रेशमा प्रवीन,निर्दलीय,कैंची,777,2928,98,0,2830
2019,हरिद्वार,नगर निगम रुड़की,27-मकतूलपुरी(अनारक्षित ),शक्ति सिंह -निर्दलीय-वायुयान,अनुप गुप्ता -निर्दलीय-केतली,नगर निगम रुड़की,27-मकतूलपुरी,नीरज,निर्दलीय,नारियल,199,2340,66,0,2274
2019,हरिद्वार,नगर निगम रुड़की,35-माहीग्रान(पिछड़ी जाति (महिला)),रेशमा प्रवीन -निर्दलीय-कैंची,नसरीन बेगम -निर्दलीय-वायुयान,नगर निगम रुड़की,35-माहीग्रान,तबस्सुम,निर्दलीय,कुल्हाडी,61,2928,98,0,2830
2019,हरिद्वार,नगर निगम रुड़की,35-माहीग्रान(पिछड़ी जाति (महिला)),रेशमा प्रवीन -निर्दलीय-कैंची,नसरीन बेगम -निर्दलीय-वायुयान,नगर निगम रुड़की,35-माहीग्रान,चाँदनी,निर्दलीय,ऊन,418,2928,98,0,2830
2019,हरिद्वार,नगर निगम रुड़की,35-माहीग्रान(पिछड़ी जाति (महिला)),रेशमा प्रवीन -निर्दलीय-कैंची,नसरीन बेगम -निर्दलीय-वायुयान,नगर निगम रुड़की,35-माहीग्रान,गुलिस्ता,निर्दलीय,गैस सिलेन्डर,5,2928,98,0,2830
2019,हरिद्वार,नगर निगम रुड़की,35-माहीग्रान(पिछड़ी जाति (महिला)),रेशमा प्रवीन -निर्दलीय-कैंची,नसरीन बेगम -निर्दलीय-वायुयान,नगर निगम रुड़की,35-माहीग्रान,आशना मलिक,निर्दलीय,केतली,401,2928,98,0,2830
2019,हरिद्वार,नगर निगम रुड़की,35-माहीग्रान(पिछड़ी जाति (महिला)),रेशमा प्रवीन -निर्दलीय-कैंची,नसरीन बेगम -निर्दलीय-वायुयान,नगर निगम रुड़की,35-माहीग्रान,आरजू बानो,निर्दलीय,ब्लैक बोर्ड,26,2928,98,0,2830
2019,हरिद्वार,नगर निगम रुड़की,34-सत्ती(अनारक्षित ),मौसिन अली-निर्दलीय-ईट,फजलु रहमान -भारतीय राष्ट्रीय कांग्रेस (INC)-हाथ,नगर निगम रुड़की,34-सत्ती,NOTA,,,5,2252,94,0,2158
2019,हरिद्वार,नगर निगम रुड़की,34-सत्ती(अनारक्षित ),मौसिन अली-निर्दलीय-ईट,फजलु रहमान -भारतीय राष्ट्रीय कांग्रेस (INC)-हाथ,नगर निगम रुड़की,34-सत्ती,शाकिर अली,निर्दलीय,कांच का गिलास,462,2252,94,0,2158
2019,हरिद्वार,नगर निगम रुड़की,34-सत्ती(अनारक्षित ),मौसिन अली-निर्दलीय-ईट,फजलु रहमान -भारतीय राष्ट्रीय कांग्रेस (INC)-हाथ,नगर निगम रुड़की,34-सत्ती,मौसिन अली,निर्दलीय,ईट,976,2252,94,0,2158
2019,हरिद्वार,नगर निगम रुड़की,34-सत्ती(अनारक्षित ),मौसिन अली-निर्दलीय-ईट,फजलु रहमान -भारतीय राष्ट्रीय कांग्रेस (INC)-हाथ,नगर निगम रुड़की,34-सत्ती,फजलु रहमान,भारतीय राष्ट्रीय कांग्रेस (INC),हाथ,653,2252,94,0,2158
2019,हरिद्वार,नगर निगम रुड़की,34-सत्ती(अनारक्षित ),मौसिन अली-निर्दलीय-ईट,फजलु रहमान -भारतीय राष्ट्रीय कांग्रेस (INC)-हाथ,नगर निगम रुड़की,34-सत्ती,जहाँगीर,भारतीय जनता पार्टी (BJP),कमल,62,2252,94,0,2158
2019,हरिद्वार,नगर निगम रुड़की,33-सीत(अनारक्षित ),संजीव राय -भारतीय जनता पार्टी (BJP)-कमल,आईशा -निर्दलीय-ईट,नगर निगम रुड़की,33-सीत,NOTA,,,2,1237,36,0,1201
2019,हरिद्वार,नगर निगम रुड़की,33-सीत(अनारक्षित ),संजीव राय -भारतीय जनता पार्टी (BJP)-कमल,आईशा -निर्दलीय-ईट,नगर निगम रुड़की,33-सीत,मौ0 शाहिद,निर्दलीय,चारपाई,1,1237,36,0,1201
2019,हरिद्वार,नगर निगम रुड़की,33-सीत(अनारक्षित ),संजीव राय -भारतीय जनता पार्टी (BJP)-कमल,आईशा -निर्दलीय-ईट,नगर निगम रुड़की,33-सीत,आईशा,निर्दलीय,ईट,401,1237,36,0,1201
2019,हरिद्वार,नगर निगम रुड़की,33-सीत(अनारक्षित ),संजीव राय -भारतीय जनता पार्टी (BJP)-कमल,आईशा -निर्दलीय-ईट,नगर निगम रुड़की,33-सीत,संजीव राय,भारतीय जनता पार्टी (BJP),कमल,443,1237,36,0,1201
2019,हरिद्वार,नगर निगम रुड़की,33-सीत(अनारक्षित ),संजीव राय -भारतीय जनता पार्टी (BJP)-कमल,आईशा -निर्दलीय-ईट,नगर निगम रुड़की,33-सीत,समीर खान,भारतीय राष्ट्रीय कांग्रेस (INC),हाथ,330,1237,36,0,1201
2019,हरिद्वार,नगर निगम रुड़की,33-सीत(अनारक्षित ),संजीव राय -भारतीय जनता पार्टी (BJP)-कमल,आईशा -निर्दलीय-ईट,नगर निगम रुड़की,33-सीत,मौ0 आलम,बहुजन समाज पार्टी (BSP),हाथी,24,1237,36,0,1201
2019,हरिद्वार,नगर निगम रुड़की,32-वर्ड बैंक कालोनी(अनारक्षित ),आशीष अग्रवाल -भारतीय राष्ट्रीय कांग्रेस (INC)-हाथ,दिनेश शर्मा -भारतीय जनता पार्टी (BJP)-कमल,नगर निगम रुड़की,32-वर्ड बैंक कालोनी,NOTA,,,5,1560,60,0,1500
2019,हरिद्वार,नगर निगम रुड़की,36-भारत नगर(अनारक्षित ),कमरेज -निर्दलीय-अलमारी,इनायतुल्लाह -निर्दलीय-छत का पंखा,नगर निगम रुड़की,36-भारत नगर,अलतमस,निर्दलीय,गैस सिलेन्डर,4,4225,235,0,3990
2019,हरिद्वार,नगर निगम रुड़की,24-सलेमपुर औद्योगिक(अनु0जाति (महिला)),सपना-भारतीय जनता पार्टी (BJP)-कमल,पूजा-निर्दलीय-छत का पंखा,नगर निगम रुड़की,24-सलेमपुर औद्योगिक,सपना,भारतीय जनता पार्टी (BJP),कमल,948,2629,113,0,2516
2019,हरिद्वार,नगर निगम रुड़की,24-सलेमपुर औद्योगिक(अनु0जाति (महिला)),सपना-भारतीय जनता पार्टी (BJP)-कमल,पूजा-निर्दलीय-छत का पंखा,नगर निगम रुड़की,24-सलेमपुर औद्योगिक,मीनाक्षी,भारतीय राष्ट्रीय कांग्रेस (INC),हाथ,313,2629,113,0,2516
2019,हरिद्वार,नगर निगम रुड़की,23-सलेमपुर राजपूताना(पिछड़ी जाति ),धीराज सिंह-निर्दलीय-छत का पंखा,सुलेख चन्द-भारतीय जनता पार्टी (BJP)-कमल,नगर निगम रुड़की,23-सलेमपुर राजपूताना,NOTA,,,7,3296,157,0,3139
2019,हरिद्वार,नगर निगम रुड़की,11-डिफेन्स कालोनी(अनारक्षित ),विवेक चौधरी-भारतीय जनता पार्टी (BJP)-कमल,शैली सिंह-निर्दलीय-बस,नगर निगम रुड़की,11-डिफेन्स कालोनी,विवेक चौधरी,भारतीय जनता पार्टी (BJP),कमल,293,822,30,0,792
2019,हरिद्वार,नगर निगम रुड़की,11-डिफेन्स कालोनी(अनारक्षित ),विवेक चौधरी-भारतीय जनता पार्टी (BJP)-कमल,शैली सिंह-निर्दलीय-बस,नगर निगम रुड़की,11-डिफेन्स कालोनी,दिनेश कौशिक,निर्दलीय,वायुयान,233,822,30,0,792
2019,हरिद्वार,नगर निगम रुड़की,11-डिफेन्स कालोनी(अनारक्षित ),विवेक चौधरी-भारतीय जनता पार्टी (BJP)-कमल,शैली सिंह-निर्दलीय-बस,नगर निगम रुड़की,11-डिफेन्स कालोनी,शैली सिंह,निर्दलीय,बस,265,822,30,0,792
2019,हरिद्वार,नगर निगम रुड़की,11-डिफेन्स कालोनी(अनारक्षित ),विवेक चौधरी-भारतीय जनता पार्टी (BJP)-कमल,शैली सिंह-निर्दलीय-बस,नगर निगम रुड़की,11-डिफेन्स कालोनी,NOTA,,,1,822,30,0,792
2019,हरिद्वार,नगर निगम रुड़की,12-आसफनगर(अनारक्षित ),सचिन चौधरी-निर्दलीय-वायुयान,धर्मेन्द्र-भारतीय जनता पार्टी (BJP)-कमल,नगर निगम रुड़की,12-आसफनगर,धर्मेन्द्र,भारतीय जनता पार्टी (BJP),कमल,723,2427,99,0,2328
2019,हरिद्वार,नगर निगम रुड़की,12-आसफनगर(अनारक्षित ),सचिन चौधरी-निर्दलीय-वायुयान,धर्मेन्द्र-भारतीय जनता पार्टी (BJP)-कमल,नगर निगम रुड़की,12-आसफनगर,ममता त्यागी,बहुजन समाज पार्टी (BSP),हाथी,97,2427,99,0,2328
2019,हरिद्वार,नगर निगम रुड़की,12-आसफनगर(अनारक्षित ),सचिन चौधरी-निर्दलीय-वायुयान,धर्मेन्द्र-भारतीय जनता पार्टी (BJP)-कमल,नगर निगम रुड़की,12-आसफनगर,अशोक कुमार,निर्दलीय,छत का पंखा,665,2427,99,0,2328
2019,हरिद्वार,नगर निगम रुड़की,12-आसफनगर(अनारक्षित ),सचिन चौधरी-निर्दलीय-वायुयान,धर्मेन्द्र-भारतीय जनता पार्टी (BJP)-कमल,नगर निगम रुड़की,12-आसफनगर,सचिन चौधरी,निर्दलीय,वायुयान,838,2427,99,0,2328
2019,हरिद्वार,नगर निगम रुड़की,12-आसफनगर(अनारक्षित ),सचिन चौधरी-निर्दलीय-वायुयान,धर्मेन्द्र-भारतीय जनता पार्टी (BJP)-कमल,नगर निगम रुड़की,12-आसफनगर,NOTA,,,5,2427,99,0,2328
2019,हरिद्वार,नगर निगम रुड़की,13-साउथ सिविल लाईन(अनारक्षित ),नवनीत शर्मा-निर्दलीय-छत का पंखा,संजय सिंह-भारतीय जनता पार्टी (BJP)-कमल,नगर निगम रुड़की,13-साउथ सिविल लाईन,संजय सिंह,भारतीय जनता पार्टी (BJP),कमल,728,2314,98,0,2216
2019,हरिद्वार,नगर निगम रुड़की,10-मोहनपुर दक्षिणी(अनारक्षित ),प्रमोद पाल-निर्दलीय-अलमारी,विशान्त कुमार-भारतीय जनता पार्टी (BJP)-कमल,नगर निगम रुड़की,10-मोहनपुर दक्षिणी,NOTA,,,3,1904,50,0,1854
2019,हरिद्वार,नगर निगम रुड़की,13-साउथ सिविल लाईन(अनारक्षित ),नवनीत शर्मा-निर्दलीय-छत का पंखा,संजय सिंह-भारतीय जनता पार्टी (BJP)-कमल,नगर निगम रुड़की,13-साउथ सिविल लाईन,कलीम अहमद,निर्दलीय,अलमारी,211,2314,98,0,2216
2019,हरिद्वार,नगर निगम रुड़की,13-साउथ सिविल लाईन(अनारक्षित ),नवनीत शर्मा-निर्दलीय-छत का पंखा,संजय सिंह-भारतीय जनता पार्टी (BJP)-कमल,नगर निगम रुड़की,13-साउथ सिविल लाईन,प्रदीप कुमार,निर्दलीय,गैस सिलेन्डर,254,2314,98,0,2216
2019,हरिद्वार,नगर निगम रुड़की,13-साउथ सिविल लाईन(अनारक्षित ),नवनीत शर्मा-निर्दलीय-छत का पंखा,संजय सिंह-भारतीय जनता पार्टी (BJP)-कमल,नगर निगम रुड़की,13-साउथ सिविल लाईन,शिवानी,निर्दलीय,कैरम बोर्ड,281,2314,98,0,2216
2019,हरिद्वार,नगर निगम रुड़की,13-साउथ सिविल लाईन(अनारक्षित ),नवनीत शर्मा-निर्दलीय-छत का पंखा,संजय सिंह-भारतीय जनता पार्टी (BJP)-कमल,नगर निगम रुड़की,13-साउथ सिविल लाईन,NOTA,,,4,2314,98,0,2216
2019,हरिद्वार,नगर निगम रुड़की,14-प्रीत विहार (अनारक्षित ),हेमा देवी-भारतीय जनता पार्टी (BJP)-कमल,चन्द्रपाल सिंह-भारतीय राष्ट्रीय कांग्रेस (INC)-हाथ,नगर निगम रुड़की,14-प्रीत विहार,चन्द्रपाल सिंह,भारतीय राष्ट्रीय कांग्रेस (INC),हाथ,848,2939,97,0,2842
